Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,3935.0,3696.0,54.0
Andhra Pradesh,734427.0,678828.0,6086.0
Arunachal Pradesh,11267.0,8396.0,21.0
Assam,190209.0,157638.0,785.0
Bihar,191985.0,179732.0,927.0
Chandigarh,12820.0,11190.0,182.0
Chhattisgarh,131739.0,103828.0,1134.0
Dadra and Nagar Haveli and Daman and Diu,3120.0,3010.0,2.0
Delhi,298107.0,270305.0,5616.0
Goa,36670.0,31444.0,477.0
Gujarat,146673.0,126657.0,3531.0
Haryana,137398.0,124841.0,1528.0
Himachal Pradesh,16565.0,13338.0,231.0
Jammu and Kashmir,81097.0,67684.0,1282.0
Jharkhand,89702.0,79176.0,767.0
Karnataka,668652.0,542906.0,9574.0
Kerala,253405.0,160253.0,906.0
Ladakh,4802.0,3511.0,63.0
Madhya Pradesh,140307.0,120267.0,2518.0
Maharashtra,1480489.0,1196441.0,39072.0
Manipur,12489.0,9604.0,80.0
Meghalaya,7165.0,4694.0,60.0
Mizoram,2150.0,1919.0,0.0
Nagaland,6715.0,5498.0,17.0
Odisha,240998.0,213672.0,958.0
Puducherry,30161.0,24930.0,551.0
Punjab,120860.0,105585.0,3712.0
Rajasthan,150467.0,127526.0,1590.0
Sikkim,3234.0,2615.0,49.0
Tamil Nadu,635855.0,580736.0,9984.0
Telangana,206644.0,179075.0,1201.0
Tripura,27759.0,23066.0,304.0
Uttarakhand,52959.0,43904.0,688.0
Uttar Pradesh,424326.0,374972.0,6200.0
West Bengal,280504.0,246767.0,5376.0
National Total,6835655.0,5827704.0,105526.0
