Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,3803.0,3582.0,53.0
Andhra Pradesh,681161.0,612300.0,5745.0
Arunachal Pradesh,9332.0,6592.0,15.0
Assam,173629.0,142300.0,667.0
Bihar,179832.0,166276.0,892.0
Chandigarh,11678.0,9325.0,153.0
Chhattisgarh,108458.0,74537.0,877.0
Dadra and Nagar Haveli and Daman and Diu,3012.0,2877.0,2.0
Delhi,273098.0,240703.0,5272.0
Goa,32396.0,27072.0,407.0
Gujarat,134461.0,114344.0,3428.0
Haryana,125412.0,108411.0,1331.0
Himachal Pradesh,14457.0,10627.0,180.0
Jammu and Kashmir,73014.0,54267.0,1146.0
Jharkhand,81417.0,68603.0,688.0
Karnataka,582458.0,469750.0,8641.0
Kerala,179922.0,121268.0,697.0
Ladakh,4152.0,3064.0,58.0
Madhya Pradesh,124166.0,100012.0,2242.0
Maharashtra,1351153.0,1049947.0,35751.0
Manipur,10477.0,7982.0,64.0
Meghalaya,5362.0,3868.0,46.0
Mizoram,1958.0,1459.0,0.0
Nagaland,5957.0,4938.0,17.0
Odisha,212609.0,177585.0,813.0
Puducherry,26685.0,21156.0,515.0
Punjab,111375.0,90345.0,3284.0
Rajasthan,130971.0,109472.0,1456.0
Sikkim,2896.0,2164.0,34.0
Tamil Nadu,586397.0,530708.0,9383.0
Telangana,189283.0,158690.0,1116.0
Tripura,25353.0,19203.0,276.0
Uttarakhand,47502.0,36856.0,580.0
Uttar Pradesh,390875.0,331270.0,5652.0
West Bengal,250580.0,219844.0,4837.0
National Total,6145291.0,5101397.0,96318.0
