Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,636.0,226.0,7.0
Andhra Pradesh,150209.0,76614.0,1407.0
Arunachal Pradesh,1673.0,969.0,3.0
Assam,41726.0,31442.0,101.0
Bihar,54240.0,34994.0,309.0
Chandigarh,1079.0,683.0,18.0
Chhattisgarh,9385.0,6610.0,55.0
Dadra and Nagar Haveli and Daman and Diu,1145.0,725.0,2.0
Delhi,136716.0,122131.0,3989.0
Goa,6193.0,4438.0,48.0
Gujarat,62463.0,45699.0,2464.0
Haryana,35758.0,29080.0,428.0
Himachal Pradesh,2634.0,1502.0,14.0
Jammu and Kashmir,20972.0,12871.0,388.0
Jharkhand,11686.0,4513.0,113.0
Karnataka,129287.0,53648.0,2412.0
Kerala,24742.0,13775.0,81.0
Ladakh,1462.0,1108.0,7.0
Madhya Pradesh,32614.0,22969.0,876.0
Maharashtra,431719.0,266883.0,15316.0
Manipur,2756.0,1699.0,6.0
Meghalaya,856.0,252.0,5.0
Mizoram,468.0,253.0,0.0
Nagaland,1831.0,640.0,5.0
Odisha,33479.0,21274.0,187.0
Puducherry,3606.0,2198.0,51.0
Punjab,17063.0,11075.0,405.0
Rajasthan,42646.0,29977.0,690.0
Sikkim,650.0,269.0,1.0
Tamil Nadu,251738.0,190966.0,4034.0
Telangana,64786.0,46502.0,530.0
Tripura,5233.0,3463.0,23.0
Uttarakhand,7447.0,4330.0,83.0
Uttar Pradesh,89048.0,51334.0,1677.0
West Bengal,72777.0,50517.0,1629.0
National Total,1750723.0,1145629.0,37364.0
