Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,928.0,277.0,12.0
Andhra Pradesh,176333.0,95625.0,1604.0
Arunachal Pradesh,1790.0,1105.0,3.0
Assam,48161.0,34421.0,115.0
Bihar,61788.0,40348.0,347.0
Chandigarh,1206.0,715.0,20.0
Chhattisgarh,10202.0,7613.0,69.0
Dadra and Nagar Haveli and Daman and Diu,1325.0,919.0,2.0
Delhi,139156.0,125226.0,4033.0
Goa,7075.0,5114.0,60.0
Gujarat,65599.0,48376.0,2533.0
Haryana,37796.0,31226.0,448.0
Himachal Pradesh,2879.0,1710.0,14.0
Jammu and Kashmir,22396.0,14856.0,417.0
Jharkhand,13940.0,5164.0,128.0
Karnataka,145830.0,69272.0,2704.0
Kerala,27956.0,16299.0,87.0
Ladakh,1534.0,1127.0,7.0
Madhya Pradesh,35082.0,25414.0,912.0
Maharashtra,457956.0,299356.0,16142.0
Manipur,3018.0,1814.0,7.0
Meghalaya,917.0,330.0,5.0
Mizoram,504.0,282.0,0.0
Nagaland,2405.0,659.0,5.0
Odisha,37681.0,24483.0,216.0
Puducherry,4147.0,2537.0,58.0
Punjab,19015.0,12491.0,462.0
Rajasthan,46679.0,32832.0,732.0
Sikkim,783.0,299.0,1.0
Tamil Nadu,268285.0,208784.0,4349.0
Telangana,70958.0,50814.0,576.0
Tripura,5628.0,3725.0,30.0
Uttarakhand,8008.0,4847.0,95.0
Uttar Pradesh,100310.0,57271.0,1817.0
West Bengal,80984.0,56884.0,1785.0
National Total,1908254.0,1282215.0,39795.0
