Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,5026.0,4957.0,62.0
Andhra Pradesh,890766.0,882581.0,7176.0
Arunachal Pradesh,16839.0,16780.0,56.0
Assam,217682.0,214964.0,1094.0
Bihar,262779.0,260942.0,1547.0
Chandigarh,22397.0,21316.0,356.0
Chhattisgarh,314640.0,307862.0,3859.0
Dadra and Nagar Haveli and Daman and Diu,3421.0,3402.0,2.0
Delhi,641340.0,628686.0,10924.0
Goa,55463.0,54032.0,799.0
Gujarat,273941.0,266313.0,4416.0
Haryana,272751.0,267610.0,3058.0
Himachal Pradesh,59197.0,57580.0,1000.0
Jammu and Kashmir,127114.0,124280.0,1963.0
Jharkhand,120312.0,118747.0,1093.0
Karnataka,955451.0,936250.0,12367.0
Kerala,1078739.0,1034895.0,4312.0
Ladakh,9833.0,9659.0,130.0
Lakshadweep,494.0,329.0,1.0
Madhya Pradesh,265070.0,257560.0,3872.0
Maharashtra,2228471.0,2077112.0,52500.0
Manipur,29296.0,28894.0,373.0
Meghalaya,13973.0,13813.0,148.0
Mizoram,4432.0,4412.0,10.0
Nagaland,12217.0,12107.0,91.0
Odisha,337803.0,335168.0,1917.0
Puducherry,39882.0,39041.0,670.0
Punjab,189620.0,175659.0,5941.0
Rajasthan,321711.0,317039.0,2789.0
Sikkim,6174.0,5989.0,135.0
Tamil Nadu,855677.0,839138.0,12521.0
Telangana,300153.0,296740.0,1644.0
Tripura,33424.0,33003.0,391.0
Uttarakhand,97480.0,95123.0,1695.0
Uttar Pradesh,604380.0,594008.0,8738.0
West Bengal,576838.0,563403.0,10280.0
National Total,11244786.0,10899394.0,157930.0
