Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,7549.0,7419.0,129.0
Andhra Pradesh,1994606.0,1963728.0,13660.0
Arunachal Pradesh,51513.0,49425.0,252.0
Assam,580657.0,566101.0,5502.0
Bihar,725497.0,715635.0,9649.0
Chandigarh,62031.0,61177.0,811.0
Chhattisgarh,1003814.0,989128.0,13548.0
Dadra and Nagar Haveli and Daman and Diu,10657.0,10648.0,4.0
Delhi,1437118.0,1411582.0,25069.0
Goa,172568.0,168519.0,3176.0
Gujarat,825196.0,814934.0,10078.0
Haryana,770230.0,759904.0,9660.0
Himachal Pradesh,210419.0,204173.0,3551.0
Jammu and Kashmir,323499.0,317872.0,4398.0
Jharkhand,347620.0,342253.0,5131.0
Karnataka,2930529.0,2871448.0,37007.0
Kerala,3702417.0,3510909.0,18743.0
Ladakh,20455.0,20171.0,207.0
Lakshadweep,10294.0,10204.0,51.0
Madhya Pradesh,792043.0,781434.0,10515.0
Maharashtra,6396805.0,6195744.0,135139.0
Manipur,108545.0,100559.0,1716.0
Meghalaya,72160.0,67164.0,1235.0
Mizoram,49350.0,39656.0,184.0
Nagaland,29195.0,27437.0,605.0
Odisha,995433.0,979407.0,6953.0
Puducherry,122331.0,119634.0,1805.0
Punjab,599972.0,583071.0,16344.0
Rajasthan,953954.0,944820.0,8954.0
Sikkim,28726.0,26297.0,361.0
Tamil Nadu,2590632.0,2535715.0,34547.0
Telangana,652785.0,641847.0,3845.0
Tripura,81443.0,79164.0,782.0
Uttarakhand,342606.0,334893.0,7371.0
Uttar Pradesh,1708965.0,1685761.0,22785.0
West Bengal,1539065.0,1510921.0,18312.0
National Total,32250679.0,31448754.0,432079.0
