Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,3884.0,3649.0,53.0
Andhra Pradesh,719256.0,658875.0,5981.0
Arunachal Pradesh,10548.0,7577.0,18.0
Assam,186200.0,152127.0,749.0
Bihar,188168.0,175458.0,915.0
Chandigarh,12445.0,10598.0,174.0
Chhattisgarh,123324.0,93731.0,1045.0
Dadra and Nagar Haveli and Daman and Diu,3087.0,2980.0,2.0
Delhi,290613.0,260350.0,5510.0
Goa,35328.0,30033.0,456.0
Gujarat,142538.0,122233.0,3496.0
Haryana,133878.0,120341.0,1470.0
Himachal Pradesh,15851.0,12361.0,217.0
Jammu and Kashmir,79106.0,62404.0,1242.0
Jharkhand,87210.0,75531.0,743.0
Karnataka,640661.0,515782.0,9286.0
Kerala,229886.0,144471.0,836.0
Ladakh,4521.0,3354.0,61.0
Madhya Pradesh,135638.0,113832.0,2434.0
Maharashtra,1443409.0,1149603.0,38084.0
Manipur,11855.0,9205.0,74.0
Meghalaya,6656.0,4393.0,54.0
Mizoram,2120.0,1807.0,0.0
Nagaland,6552.0,5309.0,17.0
Odisha,232713.0,202302.0,907.0
Puducherry,29089.0,23763.0,539.0
Punjab,118157.0,100977.0,3603.0
Rajasthan,144030.0,121331.0,1545.0
Sikkim,3174.0,2480.0,45.0
Tamil Nadu,619996.0,564092.0,9784.0
Telangana,200611.0,172388.0,1171.0
Tripura,27033.0,21876.0,299.0
Uttarakhand,51481.0,41740.0,652.0
Uttar Pradesh,414466.0,362052.0,6029.0
West Bengal,270331.0,237698.0,5194.0
National Total,6623815.0,5586703.0,102685.0
