Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4593.0,4378.0,61.0
Andhra Pradesh,857395.0,833980.0,6899.0
Arunachal Pradesh,15945.0,14715.0,48.0
Assam,210865.0,206611.0,969.0
Bihar,227822.0,221272.0,1201.0
Chandigarh,16167.0,14833.0,253.0
Chhattisgarh,215413.0,193997.0,2646.0
Dadra and Nagar Haveli and Daman and Diu,3305.0,3274.0,2.0
Delhi,503084.0,452683.0,7943.0
Goa,46344.0,44310.0,670.0
Gujarat,191642.0,175362.0,3823.0
Haryana,207039.0,185403.0,2093.0
Himachal Pradesh,31401.0,24025.0,475.0
Jammu and Kashmir,104155.0,96972.0,1613.0
Jharkhand,106742.0,103171.0,934.0
Karnataka,865931.0,829188.0,11578.0
Kerala,539919.0,468460.0,1943.0
Ladakh,7623.0,6605.0,94.0
Madhya Pradesh,186655.0,174202.0,3115.0
Maharashtra,1757520.0,1630111.0,46202.0
Manipur,22318.0,19259.0,231.0
Meghalaya,10870.0,10014.0,103.0
Mizoram,3513.0,3021.0,5.0
Nagaland,10366.0,9057.0,54.0
Odisha,310920.0,301777.0,1575.0
Puducherry,36465.0,35152.0,608.0
Punjab,143395.0,132917.0,4541.0
Rajasthan,232358.0,210779.0,2101.0
Sikkim,4577.0,4182.0,95.0
Tamil Nadu,763282.0,737281.0,11531.0
Telangana,260834.0,246733.0,1419.0
Tripura,32217.0,30856.0,364.0
Uttarakhand,69307.0,64032.0,1128.0
Uttar Pradesh,516616.0,487221.0,7441.0
West Bengal,441885.0,407769.0,7820.0
National Total,8958483.0,8383602.0,131578.0
