Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,10033.0,9904.0,129.0
Andhra Pradesh,2319577.0,2304697.0,14730.0
Arunachal Pradesh,64486.0,64188.0,296.0
Assam,724196.0,716209.0,6639.0
Bihar,830476.0,818202.0,12256.0
Chandigarh,91928.0,90745.0,1165.0
Chhattisgarh,1152158.0,1138033.0,14034.0
Dadra and Nagar Haveli and Daman and Diu,11441.0,11437.0,4.0
Delhi,1865300.0,1838665.0,26153.0
Goa,245321.0,241450.0,3832.0
Gujarat,1223932.0,1212926.0,10942.0
Haryana,985363.0,974475.0,10617.0
Himachal Pradesh,284566.0,280341.0,4133.0
Jammu and Kashmir,453813.0,448896.0,4750.0
Jharkhand,435152.0,429799.0,5315.0
Karnataka,3945660.0,3904049.0,40054.0
Kerala,6533742.0,6462151.0,68074.0
Ladakh,28225.0,27990.0,228.0
Lakshadweep,11402.0,11350.0,52.0
Madhya Pradesh,1041154.0,1030314.0,10735.0
Maharashtra,7874394.0,7725684.0,147789.0
Manipur,137119.0,134958.0,2120.0
Meghalaya,93769.0,92164.0,1593.0
Mizoram,224788.0,223123.0,687.0
Nagaland,35477.0,34705.0,759.0
Odisha,1287737.0,1278233.0,9121.0
Puducherry,165774.0,163812.0,1962.0
Punjab,759147.0,741309.0,17741.0
Rajasthan,1283034.0,1273327.0,9552.0
Sikkim,39139.0,38681.0,452.0
Tamil Nadu,3452910.0,3414610.0,38025.0
Telangana,791328.0,786927.0,4111.0
Tripura,100877.0,99953.0,921.0
Uttarakhand,437265.0,429084.0,7692.0
Uttar Pradesh,2070866.0,2046988.0,23496.0
West Bengal,2017495.0,1995710.0,21199.0
National Total,43029044.0,42495089.0,521358.0
