Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,3132.0,2647.0,46.0
Andhra Pradesh,434771.0,330526.0,3969.0
Arunachal Pradesh,4112.0,2885.0,7.0
Assam,109040.0,85461.0,306.0
Bihar,136457.0,119540.0,582.0
Chandigarh,4346.0,2431.0,56.0
Chhattisgarh,31503.0,16989.0,277.0
Dadra and Nagar Haveli and Daman and Diu,2367.0,2081.0,2.0
Delhi,174748.0,155678.0,4444.0
Goa,17418.0,13577.0,192.0
Gujarat,96300.0,77756.0,3020.0
Haryana,64732.0,52672.0,689.0
Himachal Pradesh,6116.0,4515.0,38.0
Jammu and Kashmir,37698.0,29015.0,703.0
Jharkhand,41656.0,27143.0,417.0
Karnataka,342423.0,249467.0,5702.0
Kerala,75385.0,51538.0,294.0
Ladakh,2681.0,1874.0,34.0
Madhya Pradesh,63965.0,48657.0,1394.0
Maharashtra,792541.0,573559.0,24583.0
Manipur,6252.0,4330.0,28.0
Meghalaya,2368.0,1162.0,10.0
Mizoram,1011.0,591.0,0.0
Nagaland,3950.0,3067.0,9.0
Odisha,103536.0,77286.0,492.0
Puducherry,14411.0,9334.0,228.0
Punjab,53992.0,37027.0,1453.0
Rajasthan,81693.0,66812.0,1056.0
Sikkim,1652.0,1225.0,3.0
Tamil Nadu,428041.0,368141.0,7322.0
Telangana,127697.0,95162.0,836.0
Tripura,12153.0,7674.0,113.0
Uttarakhand,19827.0,13650.0,269.0
Uttar Pradesh,230414.0,172140.0,3486.0
West Bengal,162778.0,134270.0,3228.0
National Total,3691166.0,2839882.0,65288.0
