Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4656.0,4453.0,61.0
Andhra Pradesh,862758.0,842416.0,6948.0
Arunachal Pradesh,16092.0,15036.0,49.0
Assam,211682.0,207528.0,975.0
Bihar,230094.0,224073.0,1227.0
Chandigarh,16769.0,15389.0,263.0
Chhattisgarh,225497.0,200825.0,2746.0
Dadra and Nagar Haveli and Daman and Diu,3325.0,3283.0,2.0
Delhi,534317.0,488476.0,8512.0
Goa,46901.0,45083.0,677.0
Gujarat,198899.0,181187.0,3876.0
Haryana,219963.0,197335.0,2216.0
Himachal Pradesh,34781.0,27541.0,560.0
Jammu and Kashmir,106899.0,99827.0,1641.0
Jharkhand,107688.0,104533.0,953.0
Karnataka,874555.0,838150.0,11678.0
Kerala,566452.0,500089.0,2071.0
Ladakh,7945.0,6985.0,101.0
Madhya Pradesh,194745.0,179237.0,3172.0
Maharashtra,1784361.0,1654793.0,46653.0
Manipur,23650.0,20374.0,238.0
Meghalaya,11397.0,10392.0,110.0
Mizoram,3710.0,3203.0,5.0
Nagaland,10852.0,9347.0,61.0
Odisha,314629.0,306726.0,1657.0
Puducherry,36718.0,35582.0,609.0
Punjab,147057.0,135739.0,4631.0
Rajasthan,247168.0,220871.0,2181.0
Sikkim,4736.0,4406.0,100.0
Tamil Nadu,771619.0,747752.0,11622.0
Telangana,265049.0,252565.0,1437.0
Tripura,32493.0,31296.0,370.0
Uttarakhand,71632.0,66172.0,1162.0
Uttar Pradesh,528833.0,497475.0,7582.0
West Bengal,459918.0,426816.0,8072.0
National Total,9177840.0,8604955.0,134218.0
