Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,5000.0,4932.0,62.0
Andhra Pradesh,888350.0,880179.0,7159.0
Arunachal Pradesh,16830.0,16767.0,56.0
Assam,217202.0,214423.0,1084.0
Bihar,260095.0,257971.0,1515.0
Chandigarh,21088.0,20565.0,339.0
Chhattisgarh,307339.0,299284.0,3735.0
Dadra and Nagar Haveli and Daman and Diu,3398.0,3395.0,2.0
Delhi,635916.0,623865.0,10877.0
Goa,53838.0,52299.0,770.0
Gujarat,263200.0,256315.0,4394.0
Haryana,268364.0,264429.0,3027.0
Himachal Pradesh,57851.0,56371.0,983.0
Jammu and Kashmir,124850.0,122275.0,1944.0
Jharkhand,118979.0,117474.0,1077.0
Karnataka,942031.0,923811.0,12233.0
Kerala,962363.0,890720.0,3848.0
Ladakh,9744.0,9542.0,130.0
Lakshadweep,151.0,65.0,0.0
Madhya Pradesh,256214.0,250320.0,3820.0
Maharashtra,2041398.0,1953926.0,51280.0
Manipur,29117.0,28636.0,372.0
Meghalaya,13845.0,13596.0,147.0
Mizoram,4382.0,4350.0,9.0
Nagaland,12148.0,11975.0,88.0
Odisha,335548.0,332842.0,1909.0
Puducherry,39270.0,38299.0,654.0
Punjab,174439.0,166643.0,5640.0
Rajasthan,318118.0,313819.0,2772.0
Sikkim,6108.0,5898.0,135.0
Tamil Nadu,841326.0,824527.0,12382.0
Telangana,295581.0,292032.0,1610.0
Tripura,33352.0,32950.0,391.0
Uttarakhand,96478.0,93877.0,1664.0
Uttar Pradesh,601272.0,588148.0,8686.0
West Bengal,571178.0,556081.0,10202.0
National Total,10826363.0,10522601.0,154996.0
