Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4989.0,4897.0,62.0
Andhra Pradesh,886245.0,877443.0,7142.0
Arunachal Pradesh,16815.0,16707.0,56.0
Assam,216887.0,213084.0,1075.0
Bihar,257991.0,253289.0,1461.0
Chandigarh,20595.0,20080.0,330.0
Chhattisgarh,294355.0,284848.0,3575.0
Dadra and Nagar Haveli and Daman and Diu,3391.0,3380.0,2.0
Delhi,632821.0,619723.0,10764.0
Goa,52570.0,50952.0,756.0
Gujarat,256852.0,246516.0,4369.0
Haryana,266581.0,261751.0,2993.0
Himachal Pradesh,57019.0,55468.0,967.0
Jammu and Kashmir,123538.0,120512.0,1923.0
Jharkhand,117887.0,115683.0,1057.0
Karnataka,933077.0,913012.0,12181.0
Kerala,857380.0,783393.0,3506.0
Ladakh,9662.0,9454.0,129.0
Lakshadweep,21.0,0.0,0.0
Madhya Pradesh,252186.0,242691.0,3763.0
Maharashtra,1994977.0,1894839.0,50523.0
Manipur,28900.0,28298.0,367.0
Meghalaya,13710.0,13433.0,144.0
Mizoram,4334.0,4258.0,9.0
Nagaland,12066.0,11866.0,88.0
Odisha,333566.0,330051.0,1902.0
Puducherry,38706.0,37766.0,643.0
Punjab,170937.0,163009.0,5516.0
Rajasthan,315603.0,308547.0,2752.0
Sikkim,6052.0,5765.0,131.0
Tamil Nadu,831866.0,814098.0,12281.0
Telangana,292395.0,286893.0,1583.0
Tripura,33336.0,32907.0,391.0
Uttarakhand,95039.0,91428.0,1619.0
Uttar Pradesh,597238.0,580482.0,8584.0
West Bengal,566073.0,549218.0,10074.0
National Total,10595660.0,10245741.0,152718.0
