Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,4168.0,3913.0,56.0
Andhra Pradesh,793299.0,754415.0,6508.0
Arunachal Pradesh,13912.0,11199.0,31.0
Assam,202774.0,176078.0,889.0
Bihar,208377.0,196240.0,1019.0
Chandigarh,13795.0,12842.0,209.0
Chhattisgarh,167639.0,140216.0,1628.0
Dadra and Nagar Haveli and Daman and Diu,3207.0,3161.0,2.0
Delhi,340436.0,310191.0,6128.0
Goa,41339.0,37683.0,557.0
Gujarat,162823.0,144970.0,3660.0
Haryana,153367.0,141506.0,1674.0
Himachal Pradesh,19621.0,16706.0,279.0
Jammu and Kashmir,89582.0,80092.0,1402.0
Jharkhand,98061.0,91004.0,851.0
Karnataka,782773.0,671618.0,10696.0
Kerala,361841.0,267082.0,1232.0
Ladakh,5781.0,4865.0,68.0
Madhya Pradesh,163296.0,148082.0,2828.0
Maharashtra,1617658.0,1415679.0,42633.0
Manipur,16267.0,12297.0,124.0
Meghalaya,8621.0,6674.0,77.0
Mizoram,2341.0,2174.0,0.0
Nagaland,8139.0,6428.0,28.0
Odisha,274181.0,254913.0,1181.0
Puducherry,33622.0,29016.0,580.0
Punjab,129088.0,120220.0,4060.0
Rajasthan,178933.0,157960.0,1788.0
Sikkim,3677.0,3361.0,63.0
Tamil Nadu,697116.0,650856.0,10780.0
Telangana,227580.0,206105.0,1292.0
Tripura,29925.0,27252.0,334.0
Uttarakhand,59106.0,53061.0,960.0
Uttar Pradesh,461475.0,425356.0,6755.0
West Bengal,333126.0,291303.0,6244.0
National Total,7706946.0,6874518.0,116616.0
