Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,3186.0,2758.0,47.0
Andhra Pradesh,455531.0,348330.0,4125.0
Arunachal Pradesh,4360.0,3075.0,7.0
Assam,115279.0,88729.0,323.0
Bihar,141441.0,123794.0,646.0
Chandigarh,4789.0,2670.0,59.0
Chhattisgarh,35683.0,18220.0,299.0
Dadra and Nagar Haveli and Daman and Diu,2435.0,2141.0,2.0
Delhi,179569.0,158586.0,4481.0
Goa,18642.0,14059.0,204.0
Gujarat,98888.0,79929.0,3046.0
Haryana,68218.0,54875.0,721.0
Himachal Pradesh,6416.0,4760.0,43.0
Jammu and Kashmir,38864.0,30079.0,732.0
Jharkhand,44862.0,29747.0,438.0
Karnataka,361341.0,260913.0,5950.0
Kerala,78072.0,55778.0,305.0
Ladakh,2785.0,2007.0,35.0
Madhya Pradesh,66914.0,51124.0,1453.0
Maharashtra,825739.0,598496.0,25195.0
Manipur,6507.0,4607.0,29.0
Meghalaya,2517.0,1318.0,13.0
Mizoram,1020.0,661.0,0.0
Nagaland,4017.0,3223.0,9.0
Odisha,109780.0,84073.0,514.0
Puducherry,15157.0,9968.0,253.0
Punjab,56989.0,39742.0,1618.0
Rajasthan,84674.0,70674.0,1081.0
Sikkim,1704.0,1269.0,4.0
Tamil Nadu,439959.0,380063.0,7516.0
Telangana,133406.0,100013.0,856.0
Tripura,13292.0,8033.0,126.0
Uttarakhand,21234.0,14501.0,291.0
Uttar Pradesh,241439.0,181364.0,3616.0
West Bengal,168697.0,140913.0,3339.0
National Total,3853406.0,2970492.0,67376.0
