Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,10270.0,10095.0,129.0
Andhra Pradesh,2325203.0,2308349.0,14733.0
Arunachal Pradesh,64792.0,64291.0,296.0
Assam,727909.0,717333.0,7992.0
Bihar,837138.0,822361.0,12266.0
Chandigarh,94589.0,93016.0,1165.0
Chhattisgarh,1157290.0,1141177.0,14045.0
Dadra and Nagar Haveli and Daman and Diu,11505.0,11492.0,4.0
Delhi,1941905.0,1913651.0,26288.0
Goa,250265.0,245608.0,3844.0
Gujarat,1239751.0,1224576.0,10950.0
Haryana,1020684.0,1008453.0,10630.0
Himachal Pradesh,288493.0,282769.0,4144.0
Jammu and Kashmir,456291.0,450764.0,4758.0
Jharkhand,437191.0,430980.0,5323.0
Karnataka,3981816.0,3935088.0,40125.0
Kerala,6681317.0,6584680.0,70186.0
Ladakh,28588.0,28311.0,228.0
Lakshadweep,11412.0,11360.0,52.0
Madhya Pradesh,1045950.0,1034303.0,10746.0
Maharashtra,8010223.0,7845300.0,148001.0
Manipur,137613.0,135225.0,2120.0
Meghalaya,94167.0,92441.0,1595.0
Mizoram,230229.0,228559.0,706.0
Nagaland,35566.0,34762.0,762.0
Odisha,1295328.0,1282690.0,9127.0
Puducherry,168053.0,165176.0,1962.0
Punjab,765273.0,746227.0,17786.0
Rajasthan,1290153.0,1279316.0,9572.0
Sikkim,39605.0,38837.0,458.0
Tamil Nadu,3508526.0,3452216.0,38028.0
Telangana,807661.0,798468.0,4111.0
Tripura,101544.0,100037.0,923.0
Uttarakhand,439404.0,430823.0,7698.0
Uttar Pradesh,2095021.0,2069109.0,23549.0
West Bengal,2059264.0,2010513.0,21255.0
National Total,43689989.0,43028356.0,525557.0
