Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,7763.0,7593.0,129.0
Andhra Pradesh,2077608.0,2061832.0,14498.0
Arunachal Pradesh,55352.0,55047.0,282.0
Assam,621422.0,612638.0,6167.0
Bihar,727873.0,714391.0,12096.0
Chandigarh,66136.0,64674.0,1079.0
Chhattisgarh,1009454.0,993911.0,13601.0
Dadra and Nagar Haveli and Daman and Diu,10700.0,10687.0,4.0
Delhi,1458220.0,1422124.0,25110.0
Goa,182201.0,176438.0,3523.0
Gujarat,835028.0,819047.0,10123.0
Haryana,775710.0,762516.0,10064.0
Himachal Pradesh,229153.0,224653.0,3879.0
Jammu and Kashmir,341802.0,335774.0,4530.0
Jharkhand,355284.0,344919.0,5147.0
Karnataka,3010847.0,2961122.0,38351.0
Kerala,5254974.0,5186737.0,48184.0
Ladakh,22289.0,21820.0,220.0
Lakshadweep,10419.0,10365.0,51.0
Madhya Pradesh,794461.0,783155.0,10533.0
Maharashtra,6712028.0,6514358.0,141553.0
Manipur,125843.0,123610.0,2004.0
Meghalaya,84849.0,83292.0,1484.0
Mizoram,142248.0,139864.0,550.0
Nagaland,32206.0,31444.0,702.0
Odisha,1055980.0,1045255.0,8463.0
Puducherry,129553.0,127517.0,1881.0
Punjab,605922.0,587530.0,16651.0
Rajasthan,957433.0,946385.0,8964.0
Sikkim,32520.0,32060.0,409.0
Tamil Nadu,2752856.0,2705696.0,36796.0
Telangana,682971.0,674892.0,4031.0
Tripura,85168.0,84179.0,829.0
Uttarakhand,345653.0,337711.0,7419.0
Uttar Pradesh,1713107.0,1687930.0,22916.0
West Bengal,1655228.0,1615248.0,19794.0
National Total,34960261.0,34306414.0,482017.0
