Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4225.0,3968.0,58.0
Andhra Pradesh,804026.0,765991.0,6566.0
Arunachal Pradesh,14211.0,11781.0,33.0
Assam,203967.0,182794.0,902.0
Bihar,211258.0,199757.0,1042.0
Chandigarh,13977.0,13087.0,216.0
Chhattisgarh,174591.0,148899.0,1793.0
Dadra and Nagar Haveli and Daman and Diu,3225.0,3173.0,2.0
Delhi,352520.0,319828.0,6225.0
Goa,42031.0,38769.0,570.0
Gujarat,166092.0,148448.0,3679.0
Haryana,157064.0,145196.0,1720.0
Himachal Pradesh,20213.0,17318.0,290.0
Jammu and Kashmir,91329.0,82219.0,1430.0
Jharkhand,99428.0,92598.0,864.0
Karnataka,798378.0,700737.0,10873.0
Kerala,386087.0,287261.0,1306.0
Ladakh,5913.0,5052.0,71.0
Madhya Pradesh,166298.0,151946.0,2875.0
Maharashtra,1638961.0,1455107.0,43152.0
Manipur,17022.0,12719.0,138.0
Meghalaya,8882.0,7228.0,80.0
Mizoram,2447.0,2198.0,0.0
Nagaland,8515.0,6668.0,30.0
Odisha,279582.0,262031.0,1229.0
Puducherry,34112.0,29614.0,586.0
Punjab,130640.0,122256.0,4107.0
Rajasthan,184422.0,165496.0,1826.0
Sikkim,3819.0,3490.0,63.0
Tamil Nadu,706136.0,663456.0,10893.0
Telangana,231252.0,210480.0,1307.0
Tripura,30221.0,27886.0,343.0
Uttarakhand,60155.0,54629.0,984.0
Uttar Pradesh,468238.0,433703.0,6854.0
West Bengal,345574.0,302340.0,6427.0
National Total,7864811.0,7078123.0,118534.0
