Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,2985.0,2309.0,41.0
Andhra Pradesh,382469.0,286720.0,3541.0
Arunachal Pradesh,3555.0,2563.0,5.0
Assam,96771.0,76962.0,274.0
Bihar,126714.0,106361.0,530.0
Chandigarh,3376.0,1796.0,41.0
Chhattisgarh,24550.0,14145.0,231.0
Dadra and Nagar Haveli and Daman and Diu,2228.0,1862.0,2.0
Delhi,165764.0,148897.0,4347.0
Goa,15027.0,11511.0,165.0
Gujarat,89994.0,72282.0,2945.0
Haryana,58005.0,47613.0,634.0
Himachal Pradesh,5321.0,3810.0,32.0
Jammu and Kashmir,34480.0,26193.0,657.0
Jharkhand,33046.0,22349.0,362.0
Karnataka,300406.0,211688.0,5091.0
Kerala,64355.0,41690.0,257.0
Ladakh,2451.0,1580.0,25.0
Madhya Pradesh,56864.0,43246.0,1282.0
Maharashtra,718711.0,522427.0,23089.0
Manipur,5585.0,3829.0,25.0
Meghalaya,2050.0,874.0,8.0
Mizoram,967.0,473.0,0.0
Nagaland,3778.0,2611.0,9.0
Odisha,87602.0,62813.0,441.0
Puducherry,11930.0,7486.0,180.0
Punjab,46090.0,30231.0,1219.0
Rajasthan,74670.0,59579.0,992.0
Sikkim,1486.0,1076.0,3.0
Tamil Nadu,397261.0,338060.0,6839.0
Telangana,114483.0,86095.0,788.0
Tripura,9908.0,6697.0,85.0
Uttarakhand,16549.0,11524.0,219.0
Uttar Pradesh,203028.0,148562.0,3149.0
West Bengal,147775.0,117857.0,2964.0
National Total,3310234.0,2523771.0,60472.0
