Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,3392.0,3035.0,50.0
Andhra Pradesh,517094.0,415765.0,4560.0
Arunachal Pradesh,5402.0,3723.0,9.0
Assam,130823.0,101239.0,378.0
Bihar,150502.0,134391.0,765.0
Chandigarh,6372.0,3960.0,78.0
Chhattisgarh,50114.0,22792.0,407.0
Dadra and Nagar Haveli and Daman and Diu,2617.0,2321.0,2.0
Delhi,197135.0,170140.0,4618.0
Goa,21630.0,16875.0,256.0
Gujarat,106804.0,87352.0,3133.0
Haryana,81059.0,63315.0,854.0
Himachal Pradesh,7831.0,5445.0,60.0
Jammu and Kashmir,45925.0,33251.0,815.0
Jharkhand,55296.0,39362.0,496.0
Karnataka,412190.0,308573.0,6680.0
Kerala,92515.0,68863.0,372.0
Ladakh,3102.0,2211.0,35.0
Madhya Pradesh,77323.0,58509.0,1609.0
Maharashtra,943772.0,672556.0,27407.0
Manipur,7202.0,5480.0,39.0
Meghalaya,3076.0,1716.0,17.0
Mizoram,1123.0,745.0,0.0
Nagaland,4245.0,3739.0,10.0
Odisha,131382.0,102185.0,569.0
Puducherry,17749.0,12581.0,337.0
Punjab,67547.0,49327.0,1990.0
Rajasthan,94126.0,77872.0,1164.0
Sikkim,1958.0,1413.0,7.0
Tamil Nadu,474940.0,416715.0,8012.0
Telangana,147642.0,115072.0,916.0
Tripura,16717.0,9653.0,161.0
Uttarakhand,26094.0,17473.0,360.0
Uttar Pradesh,278473.0,211170.0,4047.0
West Bengal,186956.0,160025.0,3677.0
National Total,4370128.0,3398844.0,73890.0
