Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4994.0,4917.0,62.0
Andhra Pradesh,887066.0,878528.0,7149.0
Arunachal Pradesh,16820.0,16749.0,56.0
Assam,217017.0,213674.0,1078.0
Bihar,258861.0,255019.0,1483.0
Chandigarh,20749.0,20273.0,334.0
Chhattisgarh,297108.0,288582.0,3630.0
Dadra and Nagar Haveli and Daman and Diu,3394.0,3387.0,2.0
Delhi,634072.0,621565.0,10813.0
Goa,52977.0,51448.0,762.0
Gujarat,259487.0,250763.0,4379.0
Haryana,267321.0,262929.0,3014.0
Himachal Pradesh,57245.0,55864.0,973.0
Jammu and Kashmir,124083.0,121070.0,1929.0
Jharkhand,118360.0,116524.0,1064.0
Karnataka,936426.0,917361.0,12200.0
Kerala,893639.0,819156.0,3624.0
Ladakh,9687.0,9504.0,129.0
Lakshadweep,67.0,0.0,0.0
Madhya Pradesh,253857.0,246558.0,3791.0
Maharashtra,2010948.0,1915344.0,50815.0
Manipur,28997.0,28442.0,369.0
Meghalaya,13734.0,13484.0,146.0
Mizoram,4356.0,4298.0,9.0
Nagaland,12079.0,11895.0,88.0
Odisha,334430.0,331284.0,1906.0
Puducherry,38878.0,37953.0,645.0
Punjab,172089.0,164377.0,5560.0
Rajasthan,316845.0,311117.0,2760.0
Sikkim,6072.0,5824.0,133.0
Tamil Nadu,835280.0,818147.0,12320.0
Telangana,293590.0,288926.0,1592.0
Tripura,33346.0,32927.0,391.0
Uttarakhand,95702.0,92544.0,1635.0
Uttar Pradesh,598907.0,583470.0,8624.0
West Bengal,568355.0,552082.0,10122.0
National Total,10676838.0,10345985.0,153587.0
