Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,6470.0,6175.0,81.0
Andhra Pradesh,1344386.0,1138028.0,8988.0
Arunachal Pradesh,20854.0,18691.0,69.0
Assam,310086.0,265860.0,1909.0
Bihar,622433.0,519306.0,3503.0
Chandigarh,52633.0,43506.0,599.0
Chhattisgarh,883210.0,749318.0,11094.0
Dadra and Nagar Haveli and Daman and Diu,9150.0,8086.0,4.0
Delhi,1361986.0,1258951.0,20310.0
Goa,127639.0,92974.0,1874.0
Gujarat,714611.0,578397.0,8731.0
Haryana,652742.0,539609.0,6075.0
Himachal Pradesh,145736.0,104714.0,2068.0
Jammu and Kashmir,229407.0,174953.0,2912.0
Jharkhand,301257.0,246608.0,4182.0
Karnataka,2053191.0,1440621.0,20368.0
Kerala,2010934.0,1571738.0,6053.0
Ladakh,15807.0,14102.0,158.0
Lakshadweep,4202.0,3171.0,11.0
Madhya Pradesh,700202.0,583595.0,6679.0
Maharashtra,5226710.0,4600196.0,78007.0
Manipur,37036.0,31238.0,526.0
Meghalaya,20985.0,17354.0,250.0
Mizoram,8176.0,6120.0,23.0
Nagaland,16890.0,13428.0,165.0
Odisha,565648.0,473680.0,2232.0
Puducherry,77031.0,60424.0,1045.0
Punjab,467539.0,376465.0,11111.0
Rajasthan,805658.0,590390.0,6158.0
Sikkim,10392.0,7343.0,183.0
Tamil Nadu,1468864.0,1279658.0,16471.0
Telangana,511711.0,449744.0,2834.0
Tripura,39054.0,34946.0,424.0
Uttarakhand,264683.0,183478.0,4123.0
Uttar Pradesh,1563235.0,1340251.0,16369.0
West Bengal,1053117.0,911705.0,12728.0
National Total,23703665.0,19734823.0,258317.0
