Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,10631.0,10496.0,129.0
Andhra Pradesh,2337758.0,2322734.0,14733.0
Arunachal Pradesh,66808.0,66470.0,296.0
Assam,745177.0,734309.0,8034.0
Bihar,849852.0,837060.0,12300.0
Chandigarh,99103.0,97816.0,1181.0
Chhattisgarh,1175246.0,1160436.0,14121.0
Dadra and Nagar Haveli and Daman and Diu,11585.0,11578.0,4.0
Delhi,2002145.0,1975102.0,26497.0
Goa,257363.0,252918.0,3965.0
Gujarat,1272975.0,1260717.0,11026.0
Haryana,1054110.0,1042931.0,10695.0
Himachal Pradesh,311860.0,307327.0,4206.0
Jammu and Kashmir,478871.0,473818.0,4784.0
Jharkhand,442191.0,436735.0,5330.0
Karnataka,4060255.0,4016298.0,40269.0
Kerala,6779622.0,6695058.0,70953.0
Ladakh,29299.0,29035.0,230.0
Lakshadweep,11415.0,11363.0,52.0
Madhya Pradesh,1053986.0,1043023.0,10771.0
Maharashtra,8113612.0,7960298.0,148302.0
Manipur,139778.0,137597.0,2148.0
Meghalaya,96593.0,94918.0,1621.0
Mizoram,237978.0,236982.0,722.0
Nagaland,35941.0,35150.0,781.0
Odisha,1331139.0,1320450.0,9185.0
Puducherry,173638.0,171263.0,1970.0
Punjab,784101.0,763243.0,17909.0
Rajasthan,1311825.0,1300857.0,9630.0
Sikkim,43983.0,43407.0,495.0
Tamil Nadu,3575380.0,3532547.0,38039.0
Telangana,836411.0,831508.0,4111.0
Tripura,107750.0,106801.0,938.0
Uttarakhand,448934.0,440081.0,7745.0
Uttar Pradesh,2125230.0,2100711.0,23615.0
West Bengal,2110232.0,2086719.0,21486.0
National Total,44522777.0,43947756.0,528273.0
