Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,3359.0,2997.0,50.0
Andhra Pradesh,506493.0,404074.0,4487.0
Arunachal Pradesh,5180.0,3596.0,8.0
Assam,128244.0,99076.0,370.0
Bihar,149027.0,132145.0,761.0
Chandigarh,5995.0,3734.0,74.0
Chhattisgarh,47280.0,22177.0,395.0
Dadra and Nagar Haveli and Daman and Diu,2590.0,2291.0,2.0
Delhi,193526.0,168384.0,4599.0
Goa,21173.0,16427.0,245.0
Gujarat,105509.0,85907.0,3120.0
Haryana,78773.0,61611.0,829.0
Himachal Pradesh,7660.0,5370.0,56.0
Jammu and Kashmir,44570.0,32760.0,801.0
Jharkhand,52620.0,37550.0,482.0
Karnataka,404324.0,300770.0,6534.0
Kerala,89489.0,66997.0,359.0
Ladakh,3064.0,2211.0,35.0
Madhya Pradesh,75459.0,56909.0,1589.0
Maharashtra,923641.0,659322.0,27027.0
Manipur,7106.0,5358.0,38.0
Meghalaya,3034.0,1560.0,17.0
Mizoram,1114.0,735.0,0.0
Nagaland,4220.0,3685.0,10.0
Odisha,127892.0,99398.0,556.0
Puducherry,17316.0,12135.0,325.0
Punjab,65583.0,47020.0,1923.0
Rajasthan,92536.0,76427.0,1151.0
Sikkim,1939.0,1396.0,5.0
Tamil Nadu,469256.0,410116.0,7925.0
Telangana,145163.0,112587.0,906.0
Tripura,16135.0,9342.0,152.0
Uttarakhand,25436.0,17123.0,348.0
Uttar Pradesh,271851.0,205731.0,3976.0
West Bengal,183865.0,157029.0,3620.0
National Total,4280422.0,3323950.0,72775.0
