Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,5005.0,4932.0,62.0
Andhra Pradesh,888485.0,880363.0,7160.0
Arunachal Pradesh,16831.0,16770.0,56.0
Assam,217229.0,214473.0,1085.0
Bihar,260670.0,258771.0,1517.0
Chandigarh,21133.0,20623.0,341.0
Chhattisgarh,307790.0,299856.0,3744.0
Dadra and Nagar Haveli and Daman and Diu,3398.0,3396.0,2.0
Delhi,636160.0,624182.0,10882.0
Goa,53937.0,52432.0,772.0
Gujarat,263676.0,257120.0,4396.0
Haryana,268507.0,264608.0,3029.0
Himachal Pradesh,57925.0,56483.0,984.0
Jammu and Kashmir,124952.0,122415.0,1944.0
Jharkhand,119055.0,117539.0,1078.0
Karnataka,942846.0,924654.0,12239.0
Kerala,972180.0,902627.0,3883.0
Ladakh,9753.0,9552.0,130.0
Lakshadweep,154.0,76.0,0.0
Madhya Pradesh,256591.0,250727.0,3823.0
Maharashtra,2046287.0,1958971.0,51325.0
Manipur,29130.0,28672.0,373.0
Meghalaya,13886.0,13604.0,148.0
Mizoram,4386.0,4353.0,9.0
Nagaland,12160.0,11988.0,88.0
Odisha,335692.0,333031.0,1910.0
Puducherry,39318.0,38354.0,655.0
Punjab,174838.0,167073.0,5653.0
Rajasthan,318294.0,314050.0,2774.0
Sikkim,6110.0,5908.0,135.0
Tamil Nadu,842261.0,825520.0,12387.0
Telangana,295831.0,292415.0,1612.0
Tripura,33353.0,32955.0,391.0
Uttarakhand,96536.0,94057.0,1671.0
Uttar Pradesh,601455.0,589322.0,8691.0
West Bengal,571490.0,556649.0,10209.0
National Total,10847304.0,10548521.0,155158.0
