Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,2529.0,1421.0,30.0
Andhra Pradesh,306261.0,218311.0,2820.0
Arunachal Pradesh,2875.0,1949.0,5.0
Assam,82201.0,58294.0,203.0
Bihar,109498.0,80330.0,476.0
Chandigarh,2305.0,1243.0,30.0
Chhattisgarh,16833.0,10847.0,158.0
Dadra and Nagar Haveli and Daman and Diu,1951.0,1524.0,2.0
Delhi,154741.0,139447.0,4226.0
Goa,12333.0,8356.0,116.0
Gujarat,80802.0,63703.0,2820.0
Haryana,48936.0,41298.0,557.0
Himachal Pradesh,4235.0,2923.0,19.0
Jammu and Kashmir,29326.0,21886.0,561.0
Jharkhand,24477.0,15507.0,262.0
Karnataka,240948.0,156949.0,4201.0
Kerala,47898.0,31390.0,175.0
Ladakh,2010.0,1395.0,17.0
Madhya Pradesh,47375.0,35713.0,1141.0
Maharashtra,615477.0,437870.0,20687.0
Manipur,4765.0,2789.0,18.0
Meghalaya,1457.0,685.0,6.0
Mizoram,860.0,379.0,0.0
Nagaland,3520.0,1664.0,8.0
Odisha,64533.0,45315.0,362.0
Puducherry,8396.0,4909.0,123.0
Punjab,34400.0,21762.0,898.0
Rajasthan,63977.0,48960.0,898.0
Sikkim,1207.0,755.0,2.0
Tamil Nadu,349654.0,289787.0,6007.0
Telangana,95700.0,73991.0,719.0
Tripura,7645.0,5497.0,65.0
Uttarakhand,12961.0,8724.0,164.0
Uttar Pradesh,162434.0,109607.0,2585.0
West Bengal,122753.0,92690.0,2528.0
National Total,2767273.0,2037870.0,52889.0
