Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4912.0,4781.0,62.0
Andhra Pradesh,880430.0,869478.0,7091.0
Arunachal Pradesh,16678.0,16454.0,56.0
Assam,215836.0,211381.0,1033.0
Bihar,248945.0,242068.0,1373.0
Chandigarh,19345.0,18686.0,314.0
Chhattisgarh,273279.0,255257.0,3263.0
Dadra and Nagar Haveli and Daman and Diu,3370.0,3357.0,2.0
Delhi,621439.0,603758.0,10414.0
Goa,50534.0,48826.0,728.0
Gujarat,240105.0,225206.0,4268.0
Haryana,260153.0,252545.0,2858.0
Himachal Pradesh,54058.0,48809.0,902.0
Jammu and Kashmir,119628.0,114353.0,1861.0
Jharkhand,113954.0,111351.0,1016.0
Karnataka,914488.0,888917.0,12044.0
Kerala,732084.0,664951.0,2930.0
Ladakh,9355.0,9020.0,126.0
Madhya Pradesh,236400.0,222403.0,3536.0
Maharashtra,1913382.0,1806298.0,49129.0
Manipur,27943.0,26247.0,344.0
Meghalaya,13369.0,12940.0,135.0
Mizoram,4178.0,4036.0,8.0
Nagaland,11895.0,11544.0,77.0
Odisha,327867.0,323378.0,1853.0
Puducherry,37914.0,36936.0,629.0
Punjab,164821.0,154845.0,5269.0
Rajasthan,303732.0,289375.0,2657.0
Sikkim,5684.0,5142.0,125.0
Tamil Nadu,812142.0,790965.0,12048.0
Telangana,284391.0,276244.0,1529.0
Tripura,33226.0,32672.0,385.0
Uttarakhand,88844.0,81871.0,1463.0
Uttar Pradesh,579982.0,555544.0,8279.0
West Bengal,544755.0,520470.0,9536.0
National Total,10169118.0,9740108.0,147343.0
