Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,8646.0,8051.0,129.0
Andhra Pradesh,2106280.0,2065000.0,14510.0
Arunachal Pradesh,56633.0,55195.0,282.0
Assam,646735.0,619924.0,6206.0
Bihar,787127.0,739482.0,12136.0
Chandigarh,77628.0,67338.0,1087.0
Chhattisgarh,1059716.0,1013270.0,13654.0
Dadra and Nagar Haveli and Daman and Diu,10986.0,10770.0,4.0
Delhi,1709970.0,1594788.0,25363.0
Goa,210475.0,185537.0,3557.0
Gujarat,926240.0,852471.0,10159.0
Haryana,846898.0,785518.0,10104.0
Himachal Pradesh,243365.0,228474.0,3891.0
Jammu and Kashmir,359373.0,338923.0,4567.0
Jharkhand,405309.0,368359.0,5203.0
Karnataka,3220087.0,2983645.0,38431.0
Kerala,5378831.0,5223430.0,50832.0
Ladakh,23384.0,22342.0,222.0
Lakshadweep,10494.0,10369.0,51.0
Madhya Pradesh,830923.0,790269.0,10545.0
Maharashtra,7211810.0,6800900.0,141808.0
Manipur,127258.0,123961.0,2015.0
Meghalaya,86358.0,83740.0,1490.0
Mizoram,152478.0,143486.0,570.0
Nagaland,32916.0,31756.0,703.0
Odisha,1133912.0,1060067.0,8481.0
Puducherry,137710.0,128021.0,1887.0
Punjab,663867.0,605848.0,16769.0
Rajasthan,1037659.0,965249.0,9005.0
Sikkim,34712.0,32310.0,413.0
Tamil Nadu,2939923.0,2760458.0,36989.0
Telangana,709209.0,683104.0,4057.0
Tripura,91576.0,85134.0,840.0
Uttarakhand,369954.0,345291.0,7440.0
Uttar Pradesh,1834112.0,1707675.0,22963.0
West Bengal,1897699.0,1717306.0,20088.0
National Total,37380253.0,35237461.0,486451.0
