Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4994.0,4928.0,62.0
Andhra Pradesh,887836.0,879405.0,7153.0
Arunachal Pradesh,16828.0,16759.0,56.0
Assam,217141.0,214178.0,1082.0
Bihar,259563.0,257169.0,1501.0
Chandigarh,20925.0,20426.0,334.0
Chhattisgarh,305367.0,297339.0,3701.0
Dadra and Nagar Haveli and Daman and Diu,3398.0,3390.0,2.0
Delhi,635096.0,622882.0,10853.0
Goa,53409.0,51891.0,768.0
Gujarat,261540.0,253703.0,4387.0
Haryana,267897.0,263764.0,3018.0
Himachal Pradesh,57536.0,56167.0,979.0
Jammu and Kashmir,124506.0,121822.0,1936.0
Jharkhand,118692.0,117067.0,1072.0
Karnataka,939387.0,921122.0,12217.0
Kerala,929178.0,854206.0,3743.0
Ladakh,9720.0,9523.0,130.0
Lakshadweep,87.0,49.0,0.0
Madhya Pradesh,255112.0,248637.0,3810.0
Maharashtra,2026399.0,1929005.0,51082.0
Manipur,29068.0,28553.0,371.0
Meghalaya,13764.0,13550.0,146.0
Mizoram,4372.0,4330.0,9.0
Nagaland,12094.0,11950.0,88.0
Odisha,335072.0,332103.0,1906.0
Puducherry,39068.0,38135.0,648.0
Punjab,173276.0,165533.0,5615.0
Rajasthan,317491.0,312564.0,2766.0
Sikkim,6090.0,5870.0,134.0
Tamil Nadu,838340.0,821430.0,12356.0
Telangana,294587.0,290894.0,1601.0
Tripura,33351.0,32941.0,391.0
Uttarakhand,96129.0,93310.0,1644.0
Uttar Pradesh,600299.0,586116.0,8658.0
West Bengal,569998.0,554272.0,10173.0
National Total,10757610.0,10434983.0,154392.0
