Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,548.0,214.0,5.0
Andhra Pradesh,140933.0,63864.0,1349.0
Arunachal Pradesh,1591.0,918.0,3.0
Assam,40269.0,30357.0,98.0
Bihar,51233.0,33358.0,296.0
Chandigarh,1051.0,667.0,15.0
Chhattisgarh,9086.0,6230.0,53.0
Dadra and Nagar Haveli and Daman and Diu,1100.0,686.0,2.0
Delhi,135598.0,120930.0,3963.0
Goa,5913.0,4211.0,45.0
Gujarat,61438.0,44907.0,2441.0
Haryana,34965.0,28227.0,421.0
Himachal Pradesh,2564.0,1459.0,14.0
Jammu and Kashmir,20359.0,12217.0,377.0
Jharkhand,10958.0,4314.0,106.0
Karnataka,124115.0,49788.0,2314.0
Kerala,23613.0,13023.0,73.0
Ladakh,1404.0,1095.0,7.0
Madhya Pradesh,31806.0,22271.0,867.0
Maharashtra,422118.0,256158.0,14994.0
Manipur,2621.0,1689.0,5.0
Meghalaya,823.0,215.0,5.0
Mizoram,412.0,247.0,0.0
Nagaland,1693.0,635.0,5.0
Odisha,31877.0,20518.0,177.0
Puducherry,3472.0,2100.0,49.0
Punjab,16119.0,10734.0,386.0
Rajasthan,41298.0,29035.0,674.0
Sikkim,639.0,231.0,1.0
Tamil Nadu,245859.0,183956.0,3935.0
Telangana,62703.0,45388.0,519.0
Tripura,4978.0,3327.0,21.0
Uttarakhand,7183.0,4168.0,80.0
Uttar Pradesh,85461.0,48863.0,1630.0
West Bengal,70188.0,48374.0,1581.0
National Total,1695988.0,1094374.0,36511.0
