Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,7582.0,7444.0,129.0
Andhra Pradesh,2029985.0,2000877.0,13998.0
Arunachal Pradesh,53732.0,52936.0,270.0
Assam,595105.0,583652.0,5751.0
Bihar,725827.0,716088.0,9658.0
Chandigarh,65154.0,64307.0,817.0
Chhattisgarh,1004864.0,990930.0,13558.0
Dadra and Nagar Haveli and Daman and Diu,10670.0,10660.0,4.0
Delhi,1438233.0,1412760.0,25083.0
Goa,174837.0,170882.0,3217.0
Gujarat,825617.0,815370.0,10082.0
Haryana,770645.0,760467.0,9686.0
Himachal Pradesh,215691.0,210519.0,3636.0
Jammu and Kashmir,326904.0,321205.0,4414.0
Jharkhand,348073.0,342813.0,5133.0
Karnataka,2961735.0,2907548.0,37504.0
Kerala,4375431.0,4130065.0,22551.0
Ladakh,20604.0,20367.0,207.0
Lakshadweep,10351.0,10297.0,51.0
Madhya Pradesh,792341.0,781686.0,10517.0
Maharashtra,6497877.0,6308491.0,138142.0
Manipur,117094.0,112536.0,1811.0
Meghalaya,78133.0,74964.0,1356.0
Mizoram,71381.0,58747.0,238.0
Nagaland,30630.0,29373.0,639.0
Odisha,1016362.0,1002128.0,8098.0
Puducherry,124775.0,122022.0,1823.0
Punjab,601040.0,584281.0,16453.0
Rajasthan,954190.0,945147.0,8954.0
Sikkim,30624.0,29411.0,377.0
Tamil Nadu,2633839.0,2582198.0,35168.0
Telangana,661551.0,652398.0,3895.0
Tripura,83620.0,82310.0,805.0
Uttarakhand,343223.0,335522.0,7389.0
Uttar Pradesh,1709547.0,1686487.0,22883.0
West Bengal,1556908.0,1530144.0,18577.0
National Total,33264175.0,32447032.0,442874.0
