Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,10435.0,10266.0,129.0
Andhra Pradesh,2331758.0,2314707.0,14733.0
Arunachal Pradesh,65807.0,65031.0,296.0
Assam,738946.0,724898.0,8016.0
Bihar,843305.0,829634.0,12284.0
Chandigarh,96413.0,94353.0,1169.0
Chhattisgarh,1165683.0,1148177.0,14066.0
Dadra and Nagar Haveli and Daman and Diu,11525.0,11515.0,4.0
Delhi,1954508.0,1923967.0,26311.0
Goa,252040.0,247372.0,3852.0
Gujarat,1254229.0,1236985.0,10970.0
Haryana,1029423.0,1015614.0,10642.0
Himachal Pradesh,299323.0,289588.0,4161.0
Jammu and Kashmir,464062.0,454581.0,4770.0
Jharkhand,439979.0,433512.0,5327.0
Karnataka,4005671.0,3955018.0,40144.0
Kerala,6719451.0,6633610.0,70459.0
Ladakh,28872.0,28521.0,228.0
Lakshadweep,11415.0,11360.0,52.0
Madhya Pradesh,1049663.0,1037352.0,10756.0
Maharashtra,8045606.0,7884495.0,148101.0
Manipur,139037.0,136326.0,2129.0
Meghalaya,95386.0,93057.0,1605.0
Mizoram,232738.0,231016.0,710.0
Nagaland,35775.0,34912.0,770.0
Odisha,1312116.0,1297344.0,9138.0
Puducherry,170808.0,168018.0,1965.0
Punjab,773530.0,747101.0,17814.0
Rajasthan,1294034.0,1282542.0,9578.0
Sikkim,42116.0,40602.0,471.0
Tamil Nadu,3542779.0,3491653.0,38032.0
Telangana,819141.0,809661.0,4111.0
Tripura,106522.0,103834.0,930.0
Uttarakhand,442716.0,432833.0,7708.0
Uttar Pradesh,2102119.0,2075501.0,23567.0
West Bengal,2092880.0,2054822.0,21359.0
National Total,44019811.0,43349778.0,526357.0
