Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,5032.0,4967.0,62.0
Andhra Pradesh,892269.0,883505.0,7185.0
Arunachal Pradesh,16841.0,16783.0,56.0
Assam,217839.0,215127.0,1099.0
Bihar,263100.0,261200.0,1553.0
Chandigarh,23391.0,21833.0,359.0
Chhattisgarh,318830.0,310260.0,3909.0
Dadra and Nagar Haveli and Daman and Diu,3445.0,3416.0,2.0
Delhi,644489.0,631056.0,10945.0
Goa,56100.0,54497.0,811.0
Gujarat,280051.0,270658.0,4427.0
Haryana,276080.0,269517.0,3079.0
Himachal Pradesh,59869.0,58038.0,1011.0
Jammu and Kashmir,127831.0,124882.0,1976.0
Jharkhand,120771.0,119100.0,1094.0
Karnataka,962339.0,940489.0,12403.0
Kerala,1094294.0,1063444.0,4422.0
Ladakh,9863.0,9690.0,130.0
Lakshadweep,625.0,457.0,1.0
Madhya Pradesh,270208.0,261031.0,3891.0
Maharashtra,2347328.0,2154253.0,52996.0
Manipur,29315.0,28918.0,373.0
Meghalaya,14000.0,13821.0,148.0
Mizoram,4442.0,4417.0,10.0
Nagaland,12225.0,12120.0,91.0
Odisha,338323.0,335796.0,1918.0
Puducherry,40068.0,39215.0,673.0
Punjab,201036.0,182283.0,6137.0
Rajasthan,323461.0,318009.0,2791.0
Sikkim,6191.0,6012.0,135.0
Tamil Nadu,861429.0,843423.0,12556.0
Telangana,301769.0,298009.0,1659.0
Tripura,33441.0,33039.0,391.0
Uttarakhand,97931.0,95628.0,1704.0
Uttar Pradesh,605655.0,594993.0,8750.0
West Bengal,578853.0,565398.0,10297.0
National Total,11438734.0,11045284.0,159044.0
