Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4983.0,4896.0,62.0
Andhra Pradesh,885985.0,876949.0,7140.0
Arunachal Pradesh,16811.0,16697.0,56.0
Assam,216831.0,212839.0,1073.0
Bihar,257610.0,252331.0,1457.0
Chandigarh,20537.0,19978.0,330.0
Chhattisgarh,293501.0,283111.0,3558.0
Dadra and Nagar Haveli and Daman and Diu,3390.0,3377.0,2.0
Delhi,632429.0,619139.0,10746.0
Goa,52405.0,50771.0,756.0
Gujarat,255872.0,245107.0,4365.0
Haryana,266309.0,261230.0,2985.0
Himachal Pradesh,56943.0,55280.0,966.0
Jammu and Kashmir,123343.0,120198.0,1921.0
Jharkhand,117686.0,115411.0,1050.0
Karnataka,931997.0,911232.0,12166.0
Kerala,847848.0,775176.0,3463.0
Ladakh,9656.0,9437.0,128.0
Madhya Pradesh,251578.0,241426.0,3753.0
Maharashtra,1990759.0,1886469.0,50438.0
Manipur,28856.0,28147.0,366.0
Meghalaya,13704.0,13412.0,144.0
Mizoram,4323.0,4235.0,9.0
Nagaland,12058.0,11854.0,88.0
Odisha,333310.0,329546.0,1900.0
Puducherry,38646.0,37720.0,642.0
Punjab,170605.0,162484.0,5504.0
Rajasthan,315181.0,307384.0,2747.0
Sikkim,6038.0,5747.0,130.0
Tamil Nadu,830772.0,812568.0,12264.0
Telangana,291872.0,286244.0,1579.0
Tripura,33332.0,32902.0,391.0
Uttarakhand,94803.0,90838.0,1611.0
Uttar Pradesh,596528.0,579071.0,8576.0
West Bengal,565272.0,548136.0,10053.0
National Total,10571773.0,10211342.0,152419.0
