Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,7560.0,7428.0,129.0
Andhra Pradesh,2010566.0,1981906.0,13807.0
Arunachal Pradesh,52831.0,51508.0,260.0
Assam,588025.0,574955.0,5636.0
Bihar,725683.0,715918.0,9653.0
Chandigarh,65087.0,64236.0,813.0
Chhattisgarh,1004379.0,990314.0,13555.0
Dadra and Nagar Haveli and Daman and Diu,10663.0,10653.0,4.0
Delhi,1437685.0,1412212.0,25080.0
Goa,173717.0,169572.0,3193.0
Gujarat,825386.0,815154.0,10081.0
Haryana,770445.0,760115.0,9673.0
Himachal Pradesh,213122.0,207717.0,3591.0
Jammu and Kashmir,324979.0,319362.0,4406.0
Jharkhand,347829.0,342555.0,5132.0
Karnataka,2945993.0,2889809.0,37261.0
Kerala,3977572.0,3751666.0,20466.0
Ladakh,20544.0,20265.0,207.0
Lakshadweep,10336.0,10256.0,51.0
Madhya Pradesh,792143.0,781548.0,10516.0
Maharashtra,6452273.0,6259906.0,137026.0
Manipur,112941.0,107742.0,1775.0
Meghalaya,75336.0,71327.0,1299.0
Mizoram,57522.0,48968.0,212.0
Nagaland,29920.0,28478.0,614.0
Odisha,1005654.0,990796.0,7765.0
Puducherry,123298.0,120790.0,1810.0
Punjab,600514.0,583743.0,16366.0
Rajasthan,954079.0,945009.0,8954.0
Sikkim,29729.0,28027.0,369.0
Tamil Nadu,2610299.0,2557884.0,34856.0
Telangana,657119.0,647185.0,3869.0
Tripura,82775.0,80950.0,797.0
Uttarakhand,342894.0,335188.0,7380.0
Uttar Pradesh,1709234.0,1686128.0,22807.0
West Bengal,1546898.0,1519372.0,18417.0
National Total,32695030.0,31888642.0,437830.0
