Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,5024.0,4954.0,62.0
Andhra Pradesh,890441.0,882369.0,7172.0
Arunachal Pradesh,16839.0,16780.0,56.0
Assam,217642.0,214914.0,1093.0
Bihar,262706.0,260821.0,1544.0
Chandigarh,22116.0,21174.0,355.0
Chhattisgarh,313808.0,307138.0,3854.0
Dadra and Nagar Haveli and Daman and Diu,3408.0,3400.0,2.0
Delhi,640494.0,627797.0,10918.0
Goa,55291.0,53817.0,799.0
Gujarat,272240.0,264969.0,4413.0
Haryana,271892.0,267116.0,3053.0
Himachal Pradesh,59014.0,57428.0,997.0
Jammu and Kashmir,126853.0,124002.0,1960.0
Jharkhand,120173.0,118601.0,1091.0
Karnataka,953813.0,935066.0,12354.0
Kerala,1072436.0,1024309.0,4271.0
Ladakh,9826.0,9654.0,130.0
Lakshadweep,468.0,311.0,1.0
Madhya Pradesh,263747.0,256424.0,3866.0
Maharashtra,2198399.0,2055951.0,52393.0
Manipur,29286.0,28880.0,373.0
Meghalaya,13968.0,13806.0,148.0
Mizoram,4428.0,4404.0,10.0
Nagaland,12210.0,12104.0,91.0
Odisha,337620.0,334902.0,1917.0
Puducherry,39824.0,38979.0,669.0
Punjab,186189.0,173630.0,5898.0
Rajasthan,321123.0,316750.0,2789.0
Sikkim,6157.0,5987.0,135.0
Tamil Nadu,853992.0,837525.0,12513.0
Telangana,299742.0,296166.0,1640.0
Tripura,33424.0,33002.0,391.0
Uttarakhand,97285.0,95035.0,1694.0
Uttar Pradesh,604034.0,593288.0,8729.0
West Bengal,576176.0,562675.0,10275.0
National Total,11192088.0,10854128.0,157656.0
