Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,7629.0,7489.0,129.0
Andhra Pradesh,2055306.0,2032520.0,14236.0
Arunachal Pradesh,54844.0,54146.0,279.0
Assam,604218.0,594163.0,5911.0
Bihar,725979.0,716286.0,9661.0
Chandigarh,65268.0,64408.0,820.0
Chhattisgarh,1005464.0,991681.0,13568.0
Dadra and Nagar Haveli and Daman and Diu,10672.0,10666.0,4.0
Delhi,1439097.0,1413626.0,25088.0
Goa,176924.0,172822.0,3323.0
Gujarat,826080.0,815816.0,10085.0
Haryana,770961.0,760813.0,9875.0
Himachal Pradesh,220061.0,214963.0,3694.0
Jammu and Kashmir,330252.0,324736.0,4426.0
Jharkhand,348314.0,343078.0,5135.0
Karnataka,2979773.0,2930264.0,37861.0
Kerala,4763695.0,4618408.0,25952.0
Ladakh,20843.0,20578.0,208.0
Lakshadweep,10364.0,10310.0,51.0
Madhya Pradesh,792600.0,781964.0,10522.0
Maharashtra,6570472.0,6394075.0,139411.0
Manipur,121578.0,117950.0,1876.0
Meghalaya,82162.0,79468.0,1413.0
Mizoram,103709.0,87148.0,342.0
Nagaland,31397.0,30416.0,668.0
Odisha,1029994.0,1017116.0,8234.0
Puducherry,126806.0,124307.0,1844.0
Punjab,601805.0,585020.0,16526.0
Rajasthan,954349.0,945350.0,8954.0
Sikkim,31603.0,30848.0,388.0
Tamil Nadu,2674233.0,2621986.0,35734.0
Telangana,667334.0,659043.0,3926.0
Tripura,84223.0,83266.0,815.0
Uttarakhand,343626.0,336074.0,7396.0
Uttar Pradesh,1709917.0,1686869.0,22896.0
West Bengal,1574017.0,1547548.0,18876.0
National Total,33915569.0,33225221.0,450127.0
