Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,5007.0,4934.0,62.0
Andhra Pradesh,888760.0,880784.0,7162.0
Arunachal Pradesh,16832.0,16771.0,56.0
Assam,217285.0,214542.0,1086.0
Bihar,261646.0,259433.0,1522.0
Chandigarh,21203.0,20717.0,344.0
Chhattisgarh,308701.0,301648.0,3766.0
Dadra and Nagar Haveli and Daman and Diu,3398.0,3396.0,2.0
Delhi,636670.0,624728.0,10889.0
Goa,54152.0,52780.0,777.0
Gujarat,264718.0,258551.0,4400.0
Haryana,268887.0,265015.0,3035.0
Himachal Pradesh,58142.0,56647.0,990.0
Jammu and Kashmir,125208.0,122626.0,1948.0
Jharkhand,119242.0,117720.0,1081.0
Karnataka,944437.0,926234.0,12259.0
Kerala,994052.0,925871.0,3954.0
Ladakh,9763.0,9583.0,130.0
Lakshadweep,188.0,119.0,0.0
Madhya Pradesh,257229.0,251538.0,3829.0
Maharashtra,2056575.0,1972475.0,51451.0
Manipur,29166.0,28737.0,373.0
Meghalaya,13932.0,13620.0,148.0
Mizoram,4392.0,4363.0,9.0
Nagaland,12176.0,12011.0,88.0
Odisha,336042.0,333351.0,1910.0
Puducherry,39416.0,38476.0,656.0
Punjab,175804.0,167814.0,5690.0
Rajasthan,318710.0,314523.0,2780.0
Sikkim,6116.0,5920.0,135.0
Tamil Nadu,844173.0,827480.0,12408.0
Telangana,296428.0,293033.0,1614.0
Tripura,33353.0,32960.0,391.0
Uttarakhand,96722.0,94396.0,1678.0
Uttar Pradesh,602001.0,590071.0,8698.0
West Bengal,572220.0,557758.0,10229.0
National Total,10892746.0,10600625.0,155550.0
