Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,7634.0,7495.0,129.0
Andhra Pradesh,2057562.0,2036048.0,14256.0
Arunachal Pradesh,54924.0,54412.0,280.0
Assam,605239.0,595314.0,5931.0
Bihar,725998.0,716301.0,9661.0
Chandigarh,65280.0,64423.0,820.0
Chhattisgarh,1005554.0,991788.0,13570.0
Dadra and Nagar Haveli and Daman and Diu,10674.0,10666.0,4.0
Delhi,1439218.0,1413760.0,25089.0
Goa,177148.0,173171.0,3330.0
Gujarat,826162.0,815890.0,10086.0
Haryana,771000.0,760860.0,9875.0
Himachal Pradesh,220618.0,215675.0,3706.0
Jammu and Kashmir,330586.0,325111.0,4426.0
Jharkhand,348365.0,343117.0,5135.0
Karnataka,2981400.0,2933570.0,37895.0
Kerala,4801796.0,4673442.0,26342.0
Ladakh,20853.0,20599.0,208.0
Lakshadweep,10365.0,10311.0,51.0
Madhya Pradesh,792635.0,782009.0,10523.0
Maharashtra,6579608.0,6404320.0,139578.0
Manipur,122108.0,118516.0,1885.0
Meghalaya,82487.0,80012.0,1423.0
Mizoram,107566.0,92822.0,363.0
Nagaland,31473.0,30545.0,671.0
Odisha,1032144.0,1019218.0,8255.0
Puducherry,127095.0,124608.0,1848.0
Punjab,601894.0,585134.0,16531.0
Rajasthan,954366.0,945377.0,8954.0
Sikkim,31677.0,31054.0,388.0
Tamil Nadu,2679568.0,2627780.0,35796.0
Telangana,668070.0,659942.0,3932.0
Tripura,84270.0,83342.0,816.0
Uttarakhand,343675.0,336117.0,7396.0
Uttar Pradesh,1709965.0,1686928.0,22896.0
West Bengal,1576943.0,1550380.0,18914.0
National Total,33985920.0,33320057.0,450963.0
