Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4993.0,4908.0,62.0
Andhra Pradesh,887010.0,878387.0,7147.0
Arunachal Pradesh,16819.0,16745.0,56.0
Assam,216992.0,213591.0,1078.0
Bihar,258787.0,254991.0,1479.0
Chandigarh,20718.0,20248.0,334.0
Chhattisgarh,296626.0,288066.0,3617.0
Dadra and Nagar Haveli and Daman and Diu,3394.0,3386.0,2.0
Delhi,633924.0,621375.0,10808.0
Goa,52920.0,51335.0,761.0
Gujarat,259097.0,250056.0,4376.0
Haryana,267203.0,262682.0,3010.0
Himachal Pradesh,57210.0,55801.0,973.0
Jammu and Kashmir,124019.0,120987.0,1929.0
Jharkhand,118286.0,116402.0,1063.0
Karnataka,936051.0,916325.0,12197.0
Kerala,890278.0,813550.0,3607.0
Ladakh,9687.0,9493.0,129.0
Lakshadweep,59.0,0.0,0.0
Madhya Pradesh,253657.0,245697.0,3789.0
Maharashtra,2009106.0,1912264.0,50785.0
Manipur,28986.0,28416.0,369.0
Meghalaya,13732.0,13475.0,146.0
Mizoram,4351.0,4289.0,9.0
Nagaland,12076.0,11885.0,88.0
Odisha,334300.0,331144.0,1905.0
Puducherry,38860.0,37927.0,645.0
Punjab,171930.0,164119.0,5555.0
Rajasthan,316652.0,310747.0,2758.0
Sikkim,6071.0,5811.0,133.0
Tamil Nadu,834740.0,817520.0,12316.0
Telangana,293401.0,288577.0,1590.0
Tripura,33345.0,32922.0,391.0
Uttarakhand,95640.0,92284.0,1631.0
Uttar Pradesh,598713.0,583014.0,8617.0
West Bengal,568103.0,551665.0,10115.0
National Total,10667736.0,10330084.0,153470.0
