Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,10625.0,10487.0,129.0
Andhra Pradesh,2337595.0,2322473.0,14733.0
Arunachal Pradesh,66773.0,66423.0,296.0
Assam,745049.0,734180.0,8034.0
Bihar,849523.0,836696.0,12297.0
Chandigarh,99056.0,97752.0,1181.0
Chhattisgarh,1174833.0,1160002.0,14119.0
Dadra and Nagar Haveli and Daman and Diu,11582.0,11576.0,4.0
Delhi,2001706.0,1974496.0,26493.0
Goa,257092.0,252570.0,3964.0
Gujarat,1272320.0,1259959.0,11018.0
Haryana,1053734.0,1042399.0,10693.0
Himachal Pradesh,311649.0,307099.0,4204.0
Jammu and Kashmir,478737.0,473517.0,4784.0
Jharkhand,442122.0,436667.0,5330.0
Karnataka,4058557.0,4014027.0,40259.0
Kerala,6771229.0,6689494.0,70908.0
Ladakh,29287.0,29015.0,230.0
Lakshadweep,11415.0,11363.0,52.0
Madhya Pradesh,1053881.0,1042883.0,10770.0
Maharashtra,8110832.0,7956324.0,148288.0
Manipur,139759.0,137591.0,2148.0
Meghalaya,96561.0,94870.0,1619.0
Mizoram,237755.0,236735.0,722.0
Nagaland,35933.0,35147.0,780.0
Odisha,1330240.0,1319379.0,9185.0
Puducherry,173364.0,171059.0,1969.0
Punjab,783906.0,762918.0,17906.0
Rajasthan,1311216.0,1300394.0,9629.0
Sikkim,43911.0,43349.0,494.0
Tamil Nadu,3573667.0,3530763.0,38038.0
Telangana,835941.0,830956.0,4111.0
Tripura,107743.0,106797.0,938.0
Uttarakhand,448793.0,439879.0,7743.0
Uttar Pradesh,2124863.0,2100128.0,23615.0
West Bengal,2109331.0,2085872.0,21482.0
National Total,44500580.0,43925239.0,528165.0
