Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,9777.0,9246.0,129.0
Andhra Pradesh,2270491.0,2139854.0,14606.0
Arunachal Pradesh,62082.0,58848.0,286.0
Assam,714595.0,684358.0,6442.0
Bihar,823053.0,804274.0,12221.0
Chandigarh,89144.0,84574.0,1118.0
Chhattisgarh,1123170.0,1083602.0,13834.0
Dadra and Nagar Haveli and Daman and Diu,11301.0,11196.0,4.0
Delhi,1827489.0,1780172.0,25827.0
Goa,238406.0,225066.0,3682.0
Gujarat,1153980.0,1052222.0,10438.0
Haryana,945969.0,906846.0,10286.0
Himachal Pradesh,270078.0,256631.0,3995.0
Jammu and Kashmir,432875.0,387946.0,4659.0
Jharkhand,427912.0,416117.0,5300.0
Karnataka,3785295.0,3495239.0,38942.0
Kerala,5983515.0,5574535.0,53666.0
Ladakh,25896.0,24460.0,224.0
Lakshadweep,11056.0,10747.0,52.0
Madhya Pradesh,959439.0,885526.0,10616.0
Maharashtra,7705969.0,7331806.0,142572.0
Manipur,132910.0,126893.0,2041.0
Meghalaya,90884.0,87009.0,1522.0
Mizoram,172491.0,157584.0,606.0
Nagaland,34341.0,32722.0,735.0
Odisha,1245911.0,1193365.0,8594.0
Puducherry,160747.0,147792.0,1928.0
Punjab,741185.0,697180.0,17214.0
Rajasthan,1200052.0,1118518.0,9245.0
Sikkim,38099.0,36560.0,429.0
Tamil Nadu,3325940.0,3084470.0,37544.0
Telangana,761050.0,718241.0,4086.0
Tripura,100221.0,95015.0,899.0
Uttarakhand,420188.0,381487.0,7536.0
Uttar Pradesh,2013323.0,1934560.0,23189.0
West Bengal,1993606.0,1941461.0,20583.0
National Total,41302440.0,38976122.0,495050.0
