Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,5014.0,4948.0,62.0
Andhra Pradesh,889156.0,881369.0,7167.0
Arunachal Pradesh,16836.0,16775.0,56.0
Assam,217367.0,214658.0,1091.0
Bihar,262009.0,259973.0,1532.0
Chandigarh,21371.0,20867.0,348.0
Chhattisgarh,310469.0,303637.0,3793.0
Dadra and Nagar Haveli and Daman and Diu,3402.0,3396.0,2.0
Delhi,637603.0,625653.0,10897.0
Goa,54466.0,53181.0,787.0
Gujarat,266563.0,260475.0,4404.0
Haryana,269498.0,265643.0,3042.0
Himachal Pradesh,58344.0,57052.0,994.0
Jammu and Kashmir,125715.0,123059.0,1954.0
Jharkhand,119528.0,117977.0,1084.0
Karnataka,947246.0,929058.0,12287.0
Kerala,1025937.0,961789.0,4061.0
Ladakh,9785.0,9614.0,130.0
Lakshadweep,272.0,181.0,0.0
Madhya Pradesh,258871.0,253071.0,3846.0
Maharashtra,2087632.0,1989963.0,51713.0
Manipur,29230.0,28772.0,373.0
Meghalaya,13951.0,13765.0,148.0
Mizoram,4407.0,4373.0,10.0
Nagaland,12191.0,12080.0,91.0
Odisha,336513.0,333980.0,1914.0
Puducherry,39540.0,38701.0,662.0
Punjab,177759.0,169216.0,5740.0
Rajasthan,319363.0,315310.0,2784.0
Sikkim,6127.0,5938.0,135.0
Tamil Nadu,847385.0,830787.0,12451.0
Telangana,297435.0,294097.0,1623.0
Tripura,33392.0,32961.0,391.0
Uttarakhand,97031.0,94850.0,1686.0
Uttar Pradesh,602592.0,591359.0,8712.0
West Bengal,573387.0,559520.0,10242.0
National Total,10977387.0,10678048.0,156212.0
