Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,7550.0,7419.0,129.0
Andhra Pradesh,1997102.0,1967472.0,13686.0
Arunachal Pradesh,51799.0,49860.0,254.0
Assam,582037.0,568137.0,5528.0
Bihar,725534.0,715697.0,9649.0
Chandigarh,62045.0,61190.0,811.0
Chhattisgarh,1003934.0,989411.0,13549.0
Dadra and Nagar Haveli and Daman and Diu,10657.0,10649.0,4.0
Delhi,1437192.0,1411688.0,25077.0
Goa,172763.0,168705.0,3178.0
Gujarat,825236.0,814972.0,10078.0
Haryana,770266.0,759938.0,9662.0
Himachal Pradesh,210980.0,204689.0,3558.0
Jammu and Kashmir,323682.0,318157.0,4400.0
Jharkhand,347667.0,342310.0,5132.0
Karnataka,2933192.0,2874839.0,37061.0
Kerala,3745457.0,3548196.0,19049.0
Ladakh,20472.0,20186.0,207.0
Lakshadweep,10299.0,10212.0,51.0
Madhya Pradesh,792063.0,781455.0,10515.0
Maharashtra,6406345.0,6209364.0,135413.0
Manipur,109317.0,102083.0,1728.0
Meghalaya,72656.0,67999.0,1252.0
Mizoram,50437.0,42019.0,188.0
Nagaland,29331.0,27667.0,608.0
Odisha,997146.0,981316.0,7086.0
Puducherry,122542.0,119804.0,1805.0
Punjab,600060.0,583170.0,16345.0
Rajasthan,953969.0,944862.0,8954.0
Sikkim,28981.0,26759.0,363.0
Tamil Nadu,2594233.0,2539540.0,34610.0
Telangana,653626.0,642865.0,3849.0
Tripura,81737.0,79450.0,784.0
Uttarakhand,342668.0,334963.0,7374.0
Uttar Pradesh,1709025.0,1685819.0,22787.0
West Bengal,1540258.0,1512218.0,18325.0
National Total,32322258.0,31525080.0,433049.0
