Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,7651.0,7517.0,129.0
Andhra Pradesh,2065716.0,2046512.0,14367.0
Arunachal Pradesh,55143.0,54755.0,280.0
Assam,610150.0,600367.0,5992.0
Bihar,726085.0,716379.0,9661.0
Chandigarh,65340.0,64490.0,820.0
Chhattisgarh,1005985.0,992110.0,13575.0
Dadra and Nagar Haveli and Daman and Diu,10682.0,10672.0,4.0
Delhi,1439788.0,1414363.0,25091.0
Goa,178063.0,174289.0,3363.0
Gujarat,826526.0,816246.0,10088.0
Haryana,771229.0,761047.0,10049.0
Himachal Pradesh,223876.0,218150.0,3748.0
Jammu and Kashmir,332053.0,326749.0,4432.0
Jharkhand,348736.0,343505.0,5138.0
Karnataka,2987694.0,2940978.0,38061.0
Kerala,4954063.0,4843576.0,31156.0
Ladakh,20941.0,20675.0,208.0
Lakshadweep,10365.0,10314.0,51.0
Madhya Pradesh,792832.0,782195.0,10524.0
Maharashtra,6609292.0,6447038.0,140170.0
Manipur,123609.0,120819.0,1919.0
Meghalaya,83559.0,81628.0,1449.0
Mizoram,120780.0,113246.0,427.0
Nagaland,31811.0,30905.0,684.0
Odisha,1040595.0,1028207.0,8325.0
Puducherry,127936.0,125633.0,1857.0
Punjab,602349.0,585539.0,16557.0
Rajasthan,954424.0,945440.0,8954.0
Sikkim,31948.0,31377.0,395.0
Tamil Nadu,2700593.0,2652660.0,36083.0
Telangana,671174.0,663124.0,3954.0
Tripura,84459.0,83527.0,816.0
Uttarakhand,343876.0,336330.0,7400.0
Uttar Pradesh,1710133.0,1687135.0,22900.0
West Bengal,1591014.0,1563678.0,19113.0
National Total,34260470.0,33641175.0,457740.0
