Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4403.0,4175.0,60.0
Andhra Pradesh,835953.0,807318.0,6757.0
Arunachal Pradesh,15244.0,13580.0,43.0
Assam,208054.0,199458.0,934.0
Bihar,219349.0,211872.0,1121.0
Chandigarh,14794.0,13862.0,229.0
Chhattisgarh,196233.0,170760.0,2360.0
Dadra and Nagar Haveli and Daman and Diu,3268.0,3230.0,2.0
Delhi,416653.0,371155.0,6769.0
Goa,44544.0,41849.0,630.0
Gujarat,177436.0,161388.0,3744.0
Haryana,176146.0,159643.0,1859.0
Himachal Pradesh,23809.0,19780.0,361.0
Jammu and Kashmir,97224.0,89905.0,1517.0
Jharkhand,103543.0,97964.0,894.0
Karnataka,838929.0,794503.0,11312.0
Kerala,466466.0,380650.0,1613.0
Ladakh,6633.0,5802.0,79.0
Madhya Pradesh,174825.0,164067.0,2992.0
Maharashtra,1703444.0,1551282.0,44804.0
Manipur,19725.0,15750.0,189.0
Meghalaya,9893.0,8813.0,91.0
Mizoram,2990.0,2473.0,2.0
Nagaland,9264.0,8161.0,45.0
Odisha,297274.0,283533.0,1378.0
Puducherry,35550.0,33123.0,597.0
Punjab,135834.0,126932.0,4281.0
Rajasthan,205800.0,187544.0,1955.0
Sikkim,4093.0,3778.0,75.0
Tamil Nadu,736777.0,706444.0,11272.0
Telangana,247284.0,226646.0,1366.0
Tripura,31347.0,29666.0,354.0
Uttarakhand,64065.0,59338.0,1047.0
Uttar Pradesh,491354.0,461073.0,7131.0
West Bengal,393524.0,350449.0,7122.0
National Total,8411724.0,7765966.0,124985.0
