Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4372.0,4153.0,60.0
Andhra Pradesh,830731.0,802325.0,6734.0
Arunachal Pradesh,15083.0,13367.0,42.0
Assam,207361.0,198042.0,934.0
Bihar,218203.0,210672.0,1108.0
Chandigarh,14608.0,13751.0,228.0
Chhattisgarh,192237.0,168201.0,2266.0
Dadra and Nagar Haveli and Daman and Diu,3257.0,3225.0,2.0
Delhi,403096.0,360069.0,6652.0
Goa,44189.0,41362.0,618.0
Gujarat,175471.0,159311.0,3731.0
Haryana,172130.0,156975.0,1817.0
Himachal Pradesh,22932.0,19469.0,344.0
Jammu and Kashmir,96188.0,88718.0,1502.0
Jharkhand,102887.0,96975.0,891.0
Karnataka,832396.0,780735.0,11247.0
Kerala,451130.0,364745.0,1559.0
Ladakh,6441.0,5701.0,76.0
Madhya Pradesh,173384.0,162366.0,2974.0
Maharashtra,1692693.0,1531277.0,44248.0
Manipur,19241.0,15460.0,184.0
Meghalaya,9741.0,8680.0,90.0
Mizoram,2893.0,2376.0,1.0
Nagaland,9151.0,7869.0,42.0
Odisha,294415.0,280553.0,1352.0
Puducherry,35325.0,32284.0,596.0
Punjab,134786.0,126315.0,4245.0
Rajasthan,202220.0,183899.0,1936.0
Sikkim,4004.0,3660.0,73.0
Tamil Nadu,731942.0,701527.0,11214.0
Telangana,244143.0,224686.0,1357.0
Tripura,31105.0,29430.0,353.0
Uttarakhand,63197.0,58459.0,1033.0
Uttar Pradesh,487335.0,457708.0,7089.0
West Bengal,385589.0,342133.0,7013.0
National Total,8313876.0,7656478.0,123611.0
