Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4574.0,4363.0,61.0
Andhra Pradesh,856159.0,832284.0,6890.0
Arunachal Pradesh,15904.0,14644.0,48.0
Assam,210696.0,206401.0,966.0
Bihar,227018.0,220668.0,1194.0
Chandigarh,16022.0,14744.0,252.0
Chhattisgarh,213365.0,192181.0,2623.0
Dadra and Nagar Haveli and Daman and Diu,3297.0,3274.0,2.0
Delhi,495598.0,445782.0,7812.0
Goa,46182.0,44132.0,667.0
Gujarat,190361.0,174088.0,3815.0
Haryana,204477.0,183261.0,2063.0
Himachal Pradesh,30740.0,23506.0,462.0
Jammu and Kashmir,103581.0,96392.0,1604.0
Jharkhand,106491.0,102891.0,931.0
Karnataka,864140.0,827241.0,11557.0
Kerala,533500.0,461394.0,1915.0
Ladakh,7563.0,6539.0,94.0
Madhya Pradesh,185446.0,173284.0,3102.0
Maharashtra,1752509.0,1623503.0,46102.0
Manipur,22208.0,19065.0,225.0
Meghalaya,10791.0,9955.0,102.0
Mizoram,3481.0,2972.0,5.0
Nagaland,10188.0,8997.0,53.0
Odisha,310052.0,300474.0,1560.0
Puducherry,36409.0,34958.0,608.0
Punjab,142597.0,132266.0,4510.0
Rajasthan,230180.0,209058.0,2089.0
Sikkim,4548.0,4144.0,92.0
Tamil Nadu,761568.0,734970.0,11513.0
Telangana,259776.0,245293.0,1415.0
Tripura,32112.0,30750.0,364.0
Uttarakhand,68887.0,63603.0,1119.0
Uttar Pradesh,514270.0,484692.0,7412.0
West Bengal,438217.0,403340.0,7766.0
National Total,8912907.0,8335109.0,130993.0
