Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,7642.0,7506.0,129.0
Andhra Pradesh,2060804.0,2040782.0,14313.0
Arunachal Pradesh,55014.0,54589.0,280.0
Assam,606766.0,597348.0,5957.0
Bihar,726028.0,716323.0,9661.0
Chandigarh,65306.0,64462.0,820.0
Chhattisgarh,1005681.0,991922.0,13570.0
Dadra and Nagar Haveli and Daman and Diu,10676.0,10668.0,4.0
Delhi,1439405.0,1414018.0,25089.0
Goa,177579.0,173629.0,3350.0
Gujarat,826308.0,816029.0,10086.0
Haryana,771092.0,760917.0,10049.0
Himachal Pradesh,221604.0,216609.0,3725.0
Jammu and Kashmir,331137.0,325893.0,4428.0
Jharkhand,348444.0,343184.0,5135.0
Karnataka,2983673.0,2936527.0,37953.0
Kerala,4860997.0,4750293.0,26925.0
Ladakh,20881.0,20639.0,208.0
Lakshadweep,10365.0,10314.0,51.0
Madhya Pradesh,792690.0,782086.0,10523.0
Maharashtra,6593182.0,6421756.0,139816.0
Manipur,122804.0,119524.0,1897.0
Meghalaya,83014.0,80799.0,1438.0
Mizoram,113801.0,102036.0,391.0
Nagaland,31627.0,30700.0,675.0
Odisha,1035417.0,1022780.0,8290.0
Puducherry,127424.0,125051.0,1850.0
Punjab,602059.0,585296.0,16544.0
Rajasthan,954392.0,945395.0,8954.0
Sikkim,31756.0,31200.0,391.0
Tamil Nadu,2688284.0,2637802.0,35912.0
Telangana,669163.0,661294.0,3940.0
Tripura,84343.0,83414.0,816.0
Uttarakhand,343759.0,336186.0,7397.0
Uttar Pradesh,1710036.0,1687015.0,22898.0
West Bengal,1581220.0,1554815.0,18989.0
National Total,34094373.0,33458801.0,452454.0
