Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,7691.0,7559.0,129.0
Andhra Pradesh,2074217.0,2057749.0,14457.0
Arunachal Pradesh,55298.0,54989.0,280.0
Assam,618042.0,609374.0,6127.0
Bihar,726259.0,714133.0,12090.0
Chandigarh,65515.0,64628.0,820.0
Chhattisgarh,1007075.0,993140.0,13594.0
Dadra and Nagar Haveli and Daman and Diu,10683.0,10679.0,4.0
Delhi,1441514.0,1416010.0,25100.0
Goa,179307.0,175478.0,3388.0
Gujarat,827873.0,817361.0,10095.0
Haryana,771904.0,761626.0,10055.0
Himachal Pradesh,227753.0,223174.0,3857.0
Jammu and Kashmir,338198.0,332070.0,4489.0
Jharkhand,349383.0,344113.0,5141.0
Karnataka,2999098.0,2953565.0,38249.0
Kerala,5178892.0,5095263.0,42014.0
Ladakh,21749.0,21304.0,215.0
Lakshadweep,10405.0,10343.0,51.0
Madhya Pradesh,793288.0,782619.0,10529.0
Maharashtra,6640888.0,6489720.0,141204.0
Manipur,125429.0,123119.0,1985.0
Meghalaya,84631.0,82916.0,1475.0
Mizoram,137377.0,133819.0,509.0
Nagaland,32143.0,31328.0,699.0
Odisha,1050760.0,1040403.0,8426.0
Puducherry,129128.0,127022.0,1876.0
Punjab,603578.0,586614.0,16614.0
Rajasthan,954984.0,945792.0,8956.0
Sikkim,32390.0,31785.0,405.0
Tamil Nadu,2732648.0,2688142.0,36560.0
Telangana,677546.0,669673.0,4002.0
Tripura,84888.0,83968.0,826.0
Uttarakhand,344402.0,336799.0,7411.0
Uttar Pradesh,1710502.0,1687452.0,22911.0
West Bengal,1620803.0,1593659.0,19568.0
National Total,34666241.0,34097388.0,474111.0
