Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,3868.0,3642.0,53.0
Andhra Pradesh,713014.0,651791.0,5941.0
Arunachal Pradesh,10421.0,7388.0,18.0
Assam,185444.0,150776.0,735.0
Bihar,186441.0,173932.0,912.0
Chandigarh,12360.0,10396.0,172.0
Chhattisgarh,121400.0,91077.0,1031.0
Dadra and Nagar Haveli and Daman and Diu,3070.0,2967.0,2.0
Delhi,287930.0,257224.0,5472.0
Goa,34900.0,29527.0,450.0
Gujarat,141236.0,120987.0,3487.0
Haryana,132576.0,118258.0,1450.0
Himachal Pradesh,15695.0,12193.0,210.0
Jammu and Kashmir,78228.0,61351.0,1231.0
Jharkhand,86277.0,74604.0,734.0
Karnataka,630516.0,508495.0,9219.0
Kerala,221333.0,139620.0,813.0
Ladakh,4477.0,3315.0,61.0
Madhya Pradesh,133918.0,111712.0,2399.0
Maharashtra,1430861.0,1134555.0,37758.0
Manipur,11649.0,9081.0,71.0
Meghalaya,6456.0,4319.0,54.0
Mizoram,2120.0,1772.0,0.0
Nagaland,6429.0,5257.0,17.0
Odisha,229387.0,198194.0,892.0
Puducherry,28752.0,23344.0,534.0
Punjab,117319.0,99468.0,3562.0
Rajasthan,141846.0,119241.0,1530.0
Sikkim,3131.0,2448.0,43.0
Tamil Nadu,614507.0,558534.0,9718.0
Telangana,199276.0,170212.0,1163.0
Tripura,26874.0,21410.0,293.0
Uttarakhand,50062.0,41338.0,648.0
Uttar Pradesh,410626.0,356826.0,5977.0
West Bengal,266974.0,234712.0,5132.0
National Total,6549373.0,5509966.0,101782.0
