Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,7441.0,7245.0,127.0
Andhra Pradesh,1871475.0,1811157.0,12528.0
Arunachal Pradesh,34480.0,31792.0,165.0
Assam,496481.0,462307.0,4370.0
Bihar,720924.0,708951.0,9576.0
Chandigarh,61581.0,60533.0,807.0
Chhattisgarh,992684.0,972372.0,13423.0
Dadra and Nagar Haveli and Daman and Diu,10530.0,10474.0,4.0
Delhi,1433590.0,1406958.0,24952.0
Goa,165648.0,159954.0,3027.0
Gujarat,823010.0,808849.0,10045.0
Haryana,768142.0,756864.0,9351.0
Himachal Pradesh,201363.0,195942.0,3465.0
Jammu and Kashmir,313974.0,303526.0,4291.0
Jharkhand,345161.0,338870.0,5107.0
Karnataka,2826754.0,2684997.0,34539.0
Kerala,2865871.0,2752492.0,12699.0
Ladakh,19920.0,19425.0,202.0
Lakshadweep,9632.0,9271.0,48.0
Madhya Pradesh,789611.0,779630.0,8871.0
Maharashtra,6017035.0,5772799.0,120370.0
Manipur,66756.0,59995.0,1093.0
Meghalaya,47480.0,42001.0,814.0
Mizoram,19091.0,14554.0,89.0
Nagaland,24759.0,22770.0,481.0
Odisha,893508.0,860142.0,3801.0
Puducherry,116186.0,111477.0,1739.0
Punjab,594279.0,573491.0,15956.0
Rajasthan,951826.0,941048.0,8905.0
Sikkim,19811.0,17257.0,299.0
Tamil Nadu,2455332.0,2375963.0,32051.0
Telangana,618837.0,599695.0,3618.0
Tripura,64159.0,59768.0,665.0
Uttarakhand,339373.0,329663.0,7083.0
Uttar Pradesh,1705220.0,1679416.0,22381.0
West Bengal,1491219.0,1451437.0,17551.0
National Total,30183143.0,29193085.0,394493.0
