Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,6.0,0.0,0.0
Andhra Pradesh,13.0,0.0,0.0
Bihar,9.0,0.0,1.0
Chandigarh,8.0,0.0,0.0
Chhattisgarh,6.0,0.0,0.0
Delhi,40.0,3.0,1.0
Goa,3.0,0.0,0.0
Gujarat,47.0,0.0,2.0
Haryana,33.0,0.0,0.0
Himachal Pradesh,3.0,2.0,1.0
Jammu and Kashmir,20.0,0.0,1.0
Karnataka,64.0,5.0,3.0
Kerala,176.0,11.0,0.0
Ladakh,13.0,0.0,0.0
Madhya Pradesh,29.0,0.0,2.0
Maharashtra,156.0,2.0,2.0
Manipur,1.0,0.0,0.0
Mizoram,1.0,0.0,0.0
Odisha,3.0,0.0,0.0
Puducherry,1.0,0.0,0.0
Punjab,38.0,0.0,1.0
Rajasthan,50.0,3.0,0.0
Tamil Nadu,38.0,1.0,1.0
Telangana,59.0,1.0,0.0
Uttar Pradesh,49.0,2.0,0.0
Uttarakhand,5.0,1.0,0.0
West Bengal,15.0,0.0,1.0
National Total,886.0,31.0,16.0
