Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4667.0,4464.0,61.0
Andhra Pradesh,863843.0,843863.0,6956.0
Arunachal Pradesh,16144.0,15091.0,49.0
Assam,211839.0,207649.0,976.0
Bihar,230845.0,224715.0,1233.0
Chandigarh,16848.0,15455.0,265.0
Chhattisgarh,227326.0,201744.0,2767.0
Dadra and Nagar Haveli and Daman and Diu,3325.0,3286.0,2.0
Delhi,540541.0,493419.0,8621.0
Goa,47068.0,45168.0,679.0
Gujarat,200409.0,182473.0,3892.0
Haryana,222292.0,199278.0,2249.0
Himachal Pradesh,35729.0,28007.0,572.0
Jammu and Kashmir,107330.0,100322.0,1651.0
Jharkhand,107921.0,104724.0,955.0
Karnataka,876425.0,840099.0,11695.0
Kerala,571872.0,505238.0,2095.0
Ladakh,8028.0,7069.0,105.0
Madhya Pradesh,196511.0,180349.0,3183.0
Maharashtra,1789800.0,1658879.0,46683.0
Manipur,23940.0,20525.0,240.0
Meghalaya,11454.0,10451.0,110.0
Mizoram,3745.0,3298.0,5.0
Nagaland,10931.0,9397.0,61.0
Odisha,315271.0,307374.0,1671.0
Puducherry,36769.0,35671.0,609.0
Punjab,147665.0,136178.0,4653.0
Rajasthan,250482.0,223085.0,2200.0
Sikkim,4777.0,4437.0,102.0
Tamil Nadu,773176.0,749662.0,11639.0
Telangana,266042.0,253715.0,1441.0
Tripura,32528.0,31368.0,370.0
Uttarakhand,72160.0,66349.0,1173.0
Uttar Pradesh,531050.0,499507.0,7615.0
West Bengal,463463.0,430462.0,8121.0
National Total,9222216.0,8642771.0,134699.0
