Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,4080.0,2466.0,68.0
Arunachal Pradesh,38.0,1.0,0.0
Assam,1672.0,413.0,4.0
Bihar,4390.0,2077.0,25.0
Chandigarh,301.0,214.0,5.0
Chhattisgarh,668.0,188.0,2.0
Dadra and Nagar Haveli and Daman and Diu,8.0,1.0,0.0
Delhi,23645.0,9542.0,606.0
Goa,79.0,57.0,0.0
Gujarat,18100.0,12212.0,1122.0
Haryana,2954.0,1089.0,23.0
Himachal Pradesh,359.0,150.0,5.0
Jammu and Kashmir,2857.0,1007.0,34.0
Jharkhand,752.0,321.0,5.0
Karnataka,4063.0,1514.0,53.0
Kerala,1494.0,651.0,11.0
Ladakh,90.0,48.0,1.0
Madhya Pradesh,8588.0,5445.0,371.0
Maharashtra,74860.0,32329.0,2587.0
Manipur,118.0,38.0,0.0
Meghalaya,33.0,13.0,1.0
Mizoram,14.0,1.0,0.0
Nagaland,58.0,0.0,0.0
Odisha,2388.0,1416.0,7.0
Puducherry,82.0,25.0,0.0
Punjab,2376.0,2029.0,47.0
Rajasthan,9652.0,6744.0,209.0
Sikkim,2.0,0.0,0.0
Tamil Nadu,25872.0,14316.0,208.0
Telangana,3020.0,1556.0,99.0
Tripura,468.0,173.0,0.0
Uttarakhand,1085.0,282.0,8.0
Uttar Pradesh,8729.0,5176.0,229.0
West Bengal,6508.0,2580.0,345.0
National Total,209436.0,104107.0,6075.0
