Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,4818.0,4673.0,61.0
Andhra Pradesh,875531.0,863508.0,7057.0
Arunachal Pradesh,16513.0,16206.0,55.0
Assam,214657.0,210174.0,1002.0
Bihar,242224.0,235528.0,1321.0
Chandigarh,18638.0,17571.0,301.0
Chhattisgarh,257020.0,234853.0,3097.0
Dadra and Nagar Haveli and Daman and Diu,3356.0,3337.0,2.0
Delhi,607454.0,580655.0,10014.0
Goa,49362.0,47590.0,706.0
Gujarat,227683.0,210214.0,4171.0
Haryana,252392.0,239800.0,2717.0
Himachal Pradesh,49375.0,41313.0,811.0
Jammu and Kashmir,116008.0,109507.0,1799.0
Jharkhand,111510.0,108940.0,999.0
Karnataka,901410.0,872038.0,11944.0
Kerala,669330.0,607119.0,2623.0
Ladakh,9155.0,8383.0,123.0
Madhya Pradesh,223578.0,207337.0,3404.0
Maharashtra,1880416.0,1757005.0,48209.0
Manipur,27155.0,23759.0,322.0
Meghalaya,12866.0,12008.0,128.0
Mizoram,4040.0,3847.0,7.0
Nagaland,11709.0,11007.0,68.0
Odisha,323757.0,319069.0,1807.0
Puducherry,37492.0,36536.0,619.0
Punjab,160200.0,148047.0,5077.0
Rajasthan,291289.0,272118.0,2542.0
Sikkim,5338.0,4864.0,118.0
Tamil Nadu,798888.0,776878.0,11895.0
Telangana,278108.0,269232.0,1496.0
Tripura,33048.0,32342.0,376.0
Uttarakhand,82429.0,74781.0,1355.0
Uttar Pradesh,565556.0,537755.0,8072.0
West Bengal,521795.0,490165.0,9057.0
National Total,9884100.0,9388159.0,143355.0
