Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,6603.0,6283.0,88.0
Andhra Pradesh,1435491.0,1215683.0,9372.0
Arunachal Pradesh,21802.0,19461.0,81.0
Assam,328629.0,281726.0,2179.0
Bihar,651909.0,572987.0,3832.0
Chandigarh,55367.0,47088.0,635.0
Chhattisgarh,912477.0,797150.0,11734.0
Dadra and Nagar Haveli and Daman and Diu,9550.0,8745.0,4.0
Delhi,1393867.0,1309578.0,21506.0
Goa,135856.0,105505.0,2099.0
Gujarat,752619.0,638590.0,9121.0
Haryana,694427.0,597676.0,6685.0
Himachal Pradesh,160240.0,121007.0,2324.0
Jammu and Kashmir,244608.0,189836.0,3149.0
Jharkhand,315502.0,274483.0,4479.0
Karnataka,2203462.0,1581457.0,21837.0
Kerala,2147967.0,1700528.0,6428.0
Ladakh,16452.0,14741.0,165.0
Lakshadweep,4767.0,3633.0,14.0
Madhya Pradesh,731385.0,629741.0,6992.0
Maharashtra,5378452.0,4826371.0,81486.0
Manipur,39729.0,32674.0,578.0
Meghalaya,23332.0,18478.0,320.0
Mizoram,8829.0,6687.0,25.0
Nagaland,18076.0,13767.0,209.0
Odisha,612224.0,514532.0,2313.0
Puducherry,84506.0,65689.0,1151.0
Punjab,497705.0,410332.0,11895.0
Rajasthan,859669.0,658510.0,6777.0
Sikkim,11410.0,8109.0,205.0
Tamil Nadu,1598216.0,1361204.0,17670.0
Telangana,528823.0,474899.0,2955.0
Tripura,41151.0,35816.0,441.0
Uttarakhand,287286.0,203673.0,4811.0
Uttar Pradesh,1619645.0,1439096.0,17546.0
West Bengal,1133430.0,988341.0,13284.0
National Total,24965463.0,21174076.0,274390.0
